K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
78.0545    	0.038 	0.0305 	0.805 	77.9226    	78.0545    	0.067 	0.094 	1.3314 	2.1364 	
78.0813    	0.0379 	0.0305 	0.8047 	77.9474    	78.0813    	0.067 	0.094 	1.3316 	2.1364 	
78.1324    	0.038 	0.0305 	0.8047 	77.9942    	78.1324    	0.0671 	0.094 	1.331 	2.1357 	
78.1414    	0.0379 	0.0305 	0.8043 	78.0006    	78.1414    	0.0671 	0.094 	1.3307 	2.1351 	
78.2192    	0.0379 	0.0304 	0.8041 	78.2019    	78.2192    	0.067 	0.094 	1.3303 	2.1344 	
78.2582    	0.038 	0.0304 	0.8038 	78.2423    	78.2582    	0.067 	0.094 	1.33 	2.1338 	
78.3153    	0.038 	0.0304 	0.8035 	78.304    	78.3153    	0.067 	0.0939 	1.3296 	2.1331 	
78.3459    	0.038 	0.0304 	0.8031 	78.3408    	78.3459    	0.0669 	0.0939 	1.3293 	2.1325 	
78.372    	0.0379 	0.0304 	0.8027 	78.3698    	78.372    	0.0669 	0.0938 	1.3291 	2.1318 	
78.4624    	0.038 	0.0304 	0.8027 	78.3868    	78.4624    	0.0669 	0.0938 	1.3295 	2.1323 	
78.4701    	0.038 	0.0304 	0.8023 	78.3885    	78.4701    	0.0669 	0.0938 	1.3304 	2.1328 	
78.4817    	0.038 	0.0304 	0.802 	78.4176    	78.4817    	0.0669 	0.0938 	1.3308 	2.1328 	
78.5157    	0.0379 	0.0304 	0.8017 	78.4554    	78.5157    	0.0668 	0.0937 	1.3304 	2.1321 	
78.5622    	0.038 	0.0304 	0.8015 	78.5466    	78.5622    	0.0668 	0.0937 	1.3305 	2.132 	
78.602    	0.038 	0.0304 	0.8012 	78.5567    	78.602    	0.0668 	0.0937 	1.3307 	2.132 	
78.6029    	0.038 	0.0304 	0.8008 	78.5587    	78.6029    	0.0667 	0.0937 	1.331 	2.1319 	
78.6353    	0.038 	0.0304 	0.8005 	78.5964    	78.6353    	0.0667 	0.0936 	1.3307 	2.1312 	
78.7372    	0.0379 	0.0304 	0.802 	78.7068    	78.7372    	0.0667 	0.0936 	1.3285 	2.1306 	
78.8323    	0.0379 	0.0304 	0.8019 	78.7625    	78.8323    	0.0667 	0.0936 	1.3292 	2.1311 	
78.8703    	0.0379 	0.0304 	0.8017 	78.767    	78.8703    	0.0667 	0.0936 	1.3298 	2.1316 	
78.9484    	0.038 	0.0304 	0.8023 	78.7903    	78.9484    	0.0667 	0.0936 	1.3297 	2.1321 	
78.9769    	0.038 	0.0304 	0.802 	78.7954    	78.9769    	0.0667 	0.0937 	1.3311 	2.1331 	
78.9908    	0.038 	0.0304 	0.8016 	78.7977    	78.9908    	0.0668 	0.0937 	1.3326 	2.1342 	
79.0126    	0.038 	0.0304 	0.8012 	78.824    	79.0126    	0.0668 	0.0938 	1.3334 	2.1347 	
79.0594    	0.0379 	0.0304 	0.801 	78.8263    	79.0594    	0.0669 	0.0938 	1.3336 	2.1346 	
79.1828    	0.038 	0.0304 	0.8011 	78.8534    	79.1828    	0.067 	0.094 	1.3339 	2.1351 	
79.1874    	0.038 	0.0304 	0.8007 	78.9268    	79.1874    	0.0671 	0.0941 	1.3349 	2.1356 	
79.2042    	0.038 	0.0304 	0.8003 	78.9692    	79.2042    	0.0672 	0.0942 	1.3352 	2.1355 	
79.2115    	0.038 	0.0304 	0.7999 	78.9695    	79.2115    	0.0673 	0.0942 	1.3349 	2.1349 	
79.3406    	0.038 	0.0304 	0.7999 	79.2911    	79.3406    	0.0672 	0.0942 	1.3343 	2.1342 	
79.3673    	0.038 	0.0304 	0.7997 	79.3234    	79.3673    	0.0672 	0.0942 	1.3338 	2.1336 	
79.3926    	0.038 	0.0304 	0.7995 	79.3835    	79.3926    	0.0672 	0.0941 	1.3334 	2.1329 	
79.4538    	0.038 	0.0304 	0.7995 	79.4015    	79.4538    	0.0671 	0.0941 	1.3328 	2.1323 	
79.5124    	0.038 	0.0304 	0.7999 	79.4069    	79.5124    	0.0671 	0.0941 	1.3323 	2.1322 	
79.5183    	0.038 	0.0304 	0.7996 	79.4831    	79.5183    	0.0671 	0.0941 	1.3325 	2.1322 	
79.5593    	0.038 	0.0304 	0.8004 	79.5005    	79.5593    	0.0671 	0.0941 	1.3317 	2.1321 	
79.5628    	0.0379 	0.0304 	0.8 	79.536    	79.5628    	0.067 	0.094 	1.3319 	2.132 	
79.564    	0.0379 	0.0304 	0.7996 	79.5449    	79.564    	0.067 	0.094 	1.3317 	2.1314 	
79.5661    	0.0379 	0.0304 	0.7992 	79.5635    	79.5661    	0.067 	0.0939 	1.3315 	2.1307 	
79.6075    	0.0379 	0.0304 	0.7988 	79.5951    	79.6075    	0.0669 	0.0939 	1.3312 	2.1301 	
79.7414    	0.038 	0.0304 	0.7991 	79.675    	79.7414    	0.0669 	0.0939 	1.3309 	2.13 	
79.8497    	0.038 	0.0304 	0.799 	79.711    	79.8497    	0.0669 	0.0939 	1.3321 	2.1311 	
79.8593    	0.038 	0.0304 	0.7986 	79.7611    	79.8593    	0.0669 	0.0939 	1.3335 	2.1321 	
79.9024    	0.038 	0.0304 	0.7984 	79.7806    	79.9024    	0.0669 	0.0939 	1.3342 	2.1326 	
79.9639    	0.038 	0.0304 	0.7984 	79.7812    	79.9639    	0.067 	0.094 	1.3346 	2.1331 	
80.0194    	0.038 	0.0304 	0.7994 	79.7837    	80.0194    	0.067 	0.094 	1.3347 	2.1341 	
80.1961    	0.038 	0.0305 	0.799 	80.1951    	80.1961    	0.067 	0.094 	1.3345 	2.1335 	
80.2283    	0.038 	0.0305 	0.7989 	80.2073    	80.2283    	0.067 	0.094 	1.3339 	2.1329 	
80.2395    	0.038 	0.0304 	0.7989 	80.2362    	80.2395    	0.0669 	0.0939 	1.3333 	2.1322 	
80.262    	0.038 	0.0304 	0.7989 	80.2408    	80.262    	0.0669 	0.0939 	1.3327 	2.1316 	
80.4243    	0.038 	0.0304 	0.7989 	80.2964    	80.4243    	0.0669 	0.0939 	1.3332 	2.1321 	
80.4344    	0.0379 	0.0304 	0.7986 	80.2983    	80.4344    	0.0669 	0.0939 	1.334 	2.1326 	
80.4735    	0.0379 	0.0304 	0.8007 	80.3164    	80.4735    	0.067 	0.0939 	1.3329 	2.1336 	
80.5028    	0.0379 	0.0304 	0.8008 	80.3281    	80.5028    	0.067 	0.094 	1.3338 	2.1347 	
80.7925    	0.0379 	0.0304 	0.8029 	80.4516    	80.7925    	0.0671 	0.0941 	1.3328 	2.1357 	
80.8043    	0.0379 	0.0304 	0.8027 	80.468    	80.8043    	0.0672 	0.0943 	1.334 	2.1367 	
80.8231    	0.0379 	0.0304 	0.8026 	80.4765    	80.8231    	0.0674 	0.0944 	1.3351 	2.1377 	
80.8373    	0.0379 	0.0304 	0.8024 	80.5059    	80.8373    	0.0675 	0.0945 	1.3357 	2.1382 	
80.8794    	0.0379 	0.0304 	0.8029 	80.554    	80.8794    	0.0676 	0.0947 	1.3358 	2.1387 	
80.902    	0.0379 	0.0304 	0.8026 	80.5862    	80.902    	0.0678 	0.0948 	1.3365 	2.1392 	
80.9449    	0.0379 	0.0304 	0.8026 	80.5884    	80.9449    	0.0679 	0.0949 	1.337 	2.1397 	
80.9533    	0.0379 	0.0304 	0.8023 	80.6015    	80.9533    	0.0681 	0.0951 	1.3372 	2.1396 	
81.0691    	0.0379 	0.0304 	0.8021 	80.6395    	81.0691    	0.0682 	0.0952 	1.3374 	2.1395 	
81.1445    	0.0379 	0.0305 	0.8039 	80.6649    	81.1445    	0.0684 	0.0955 	1.3366 	2.1405 	
81.148    	0.0379 	0.0305 	0.8036 	80.6795    	81.148    	0.0687 	0.0957 	1.3379 	2.1415 	
81.1617    	0.0379 	0.0304 	0.8035 	80.727    	81.1617    	0.0688 	0.0959 	1.3385 	2.142 	
81.1718    	0.0379 	0.0304 	0.8033 	80.7621    	81.1718    	0.069 	0.096 	1.3391 	2.1425 	
81.2043    	0.0379 	0.0304 	0.8031 	80.7831    	81.2043    	0.0692 	0.0962 	1.3398 	2.143 	
81.2143    	0.0379 	0.0304 	0.8028 	80.8008    	81.2143    	0.0694 	0.0964 	1.3406 	2.1434 	
81.2348    	0.0379 	0.0304 	0.8025 	80.8266    	81.2348    	0.0696 	0.0965 	1.3408 	2.1434 	
81.236    	0.0378 	0.0304 	0.8021 	80.8566    	81.236    	0.0697 	0.0967 	1.3406 	2.1427 	
81.2722    	0.0378 	0.0304 	0.8019 	81.2622    	81.2722    	0.0697 	0.0967 	1.3402 	2.1421 	
81.3065    	0.0378 	0.0304 	0.8018 	81.265    	81.3065    	0.0697 	0.0966 	1.3396 	2.1415 	
81.324    	0.0378 	0.0304 	0.8016 	81.2884    	81.324    	0.0696 	0.0966 	1.3392 	2.1408 	
81.3448    	0.0378 	0.0304 	0.8012 	81.3336    	81.3448    	0.0696 	0.0965 	1.3389 	2.1402 	
81.4996    	0.0379 	0.0304 	0.8013 	81.421    	81.4996    	0.0696 	0.0965 	1.3388 	2.1401 	
81.5889    	0.0379 	0.0304 	0.8034 	81.4923    	81.5889    	0.0695 	0.0965 	1.3367 	2.1401 	
81.6007    	0.0379 	0.0304 	0.8037 	81.4933    	81.6007    	0.0695 	0.0965 	1.3363 	2.14 	
81.6099    	0.0379 	0.0304 	0.8034 	81.5727    	81.6099    	0.0695 	0.0965 	1.3365 	2.1399 	
81.6264    	0.0378 	0.0304 	0.8032 	81.5924    	81.6264    	0.0695 	0.0965 	1.3366 	2.1398 	
81.6289    	0.0378 	0.0304 	0.8028 	81.6011    	81.6289    	0.0695 	0.0964 	1.3364 	2.1392 	
81.6414    	0.0378 	0.0304 	0.8024 	81.6395    	81.6414    	0.0694 	0.0964 	1.3362 	2.1386 	
81.8175    	0.0379 	0.0304 	0.804 	81.6567    	81.8175    	0.0694 	0.0964 	1.3355 	2.1396 	
81.9309    	0.0379 	0.0304 	0.8042 	81.7726    	81.9309    	0.0694 	0.0965 	1.3364 	2.1406 	
81.935    	0.0378 	0.0304 	0.8039 	81.7768    	81.935    	0.0695 	0.0965 	1.3376 	2.1416 	
81.9588    	0.0378 	0.0304 	0.8039 	81.8187    	81.9588    	0.0695 	0.0965 	1.3382 	2.1421 	
81.9643    	0.0378 	0.0304 	0.8035 	81.8205    	81.9643    	0.0695 	0.0965 	1.339 	2.1426 	
82.0407    	0.0379 	0.0304 	0.804 	81.8613    	82.0407    	0.0696 	0.0966 	1.3395 	2.1436 	
82.0644    	0.0378 	0.0304 	0.8038 	81.872    	82.0644    	0.0696 	0.0966 	1.3407 	2.1446 	
82.1085    	0.0379 	0.0304 	0.8037 	81.8725    	82.1085    	0.0697 	0.0967 	1.3413 	2.1451 	
82.1895    	0.0379 	0.0305 	0.804 	81.9271    	82.1895    	0.0697 	0.0968 	1.342 	2.1461 	
82.2096    	0.0379 	0.0305 	0.8037 	81.9403    	82.2096    	0.0698 	0.0969 	1.3433 	2.1471 	
82.3164    	0.0379 	0.0305 	0.8038 	82.0199    	82.3164    	0.0699 	0.097 	1.3437 	2.1475 	
82.3408    	0.0379 	0.0305 	0.8035 	82.0667    	82.3408    	0.07 	0.0971 	1.3444 	2.148 	
82.3532    	0.0378 	0.0305 	0.8036 	82.1435    	82.3532    	0.0701 	0.0972 	1.3443 	2.1479 	
82.3976    	0.0379 	0.0305 	0.804 	82.1605    	82.3976    	0.0702 	0.0972 	1.3443 	2.1484 	
82.4323    	0.0379 	0.0305 	0.8042 	82.2206    	82.4323    	0.0702 	0.0973 	1.3446 	2.1488 	
82.5686    	0.0379 	0.0305 	0.804 	82.3453    	82.5686    	0.0703 	0.0974 	1.3453 	2.1493 	
82.5802    	0.0379 	0.0305 	0.8036 	82.3586    	82.5802    	0.0703 	0.0974 	1.3461 	2.1498 	
82.5935    	0.0378 	0.0305 	0.8032 	82.3933    	82.5935    	0.0704 	0.0975 	1.3464 	2.1497 	
82.6268    	0.0378 	0.0305 	0.8029 	82.421    	82.6268    	0.0705 	0.0975 	1.3461 	2.1491 	
82.7122    	0.0379 	0.0305 	0.803 	82.639    	82.7122    	0.0704 	0.0975 	1.3454 	2.1484 	
82.798    	0.0379 	0.0305 	0.8037 	82.6747    	82.798    	0.0704 	0.0975 	1.3446 	2.1484 	
82.8067    	0.0379 	0.0305 	0.8034 	82.754    	82.8067    	0.0704 	0.0975 	1.3449 	2.1483 	
82.8317    	0.0378 	0.0305 	0.8037 	82.7757    	82.8317    	0.0704 	0.0975 	1.3445 	2.1482 	
82.8401    	0.0378 	0.0305 	0.8035 	82.8166    	82.8401    	0.0703 	0.0975 	1.3446 	2.1481 	
82.8945    	0.0379 	0.0305 	0.8033 	82.8284    	82.8945    	0.0703 	0.0974 	1.3441 	2.1475 	
82.9167    	0.0378 	0.0305 	0.803 	82.8473    	82.9167    	0.0703 	0.0974 	1.3439 	2.1469 	
82.9622    	0.0379 	0.0305 	0.8026 	82.9543    	82.9622    	0.0703 	0.0974 	1.3436 	2.1463 	
83.094    	0.0379 	0.0305 	0.8024 	83.0635    	83.094    	0.0702 	0.0973 	1.3432 	2.1456 	
83.2265    	0.0379 	0.0305 	0.8045 	83.07    	83.2265    	0.0702 	0.0974 	1.3416 	2.1461 	
83.2266    	0.0379 	0.0305 	0.804 	83.1402    	83.2266    	0.0702 	0.0974 	1.3425 	2.1466 	
83.2663    	0.0379 	0.0305 	0.804 	83.194    	83.2663    	0.0702 	0.0974 	1.3424 	2.1465 	
83.2789    	0.0379 	0.0305 	0.8037 	83.2079    	83.2789    	0.0702 	0.0973 	1.3427 	2.1464 	
83.2833    	0.0379 	0.0305 	0.8033 	83.2364    	83.2833    	0.0702 	0.0973 	1.3424 	2.1458 	
83.3064    	0.0379 	0.0305 	0.8032 	83.2897    	83.3064    	0.0701 	0.0973 	1.3419 	2.1452 	
83.3973    	0.0379 	0.0305 	0.8031 	83.315    	83.3973    	0.0701 	0.0973 	1.343 	2.1462 	
83.4048    	0.0379 	0.0305 	0.8027 	83.3397    	83.4048    	0.0701 	0.0972 	1.3444 	2.1472 	
83.4995    	0.0379 	0.0305 	0.8026 	83.3554    	83.4995    	0.0701 	0.0973 	1.345 	2.1476 	
83.5508    	0.0379 	0.0305 	0.8029 	83.3642    	83.5508    	0.0701 	0.0973 	1.3452 	2.1481 	
83.5703    	0.0379 	0.0305 	0.8028 	83.3825    	83.5703    	0.0702 	0.0974 	1.3457 	2.1485 	
83.5856    	0.0379 	0.0305 	0.8027 	83.5271    	83.5856    	0.0701 	0.0973 	1.3462 	2.149 	
83.6008    	0.0379 	0.0305 	0.803 	83.5287    	83.6008    	0.0701 	0.0973 	1.3464 	2.1494 	
83.6767    	0.0379 	0.0306 	0.8037 	83.5699    	83.6767    	0.0701 	0.0973 	1.3467 	2.1504 	
83.7199    	0.0379 	0.0306 	0.8034 	83.596    	83.7199    	0.0701 	0.0974 	1.3479 	2.1514 	
83.7219    	0.0379 	0.0305 	0.803 	83.5965    	83.7219    	0.0702 	0.0974 	1.3493 	2.1524 	
83.7223    	0.0379 	0.0305 	0.8026 	83.6084    	83.7223    	0.0702 	0.0974 	1.3502 	2.1529 	
83.7713    	0.0379 	0.0305 	0.8024 	83.6448    	83.7713    	0.0702 	0.0974 	1.3503 	2.1528 	
83.7981    	0.0379 	0.0305 	0.8022 	83.6809    	83.7981    	0.0702 	0.0974 	1.3499 	2.1522 	
83.8064    	0.0379 	0.0305 	0.8019 	83.7967    	83.8064    	0.0702 	0.0974 	1.3496 	2.1515 	
83.8639    	0.0379 	0.0305 	0.8021 	83.85    	83.8639    	0.0701 	0.0973 	1.3504 	2.1525 	
83.8737    	0.0379 	0.0305 	0.8018 	83.8529    	83.8737    	0.0701 	0.0973 	1.3517 	2.1535 	
83.8839    	0.0378 	0.0305 	0.8015 	83.8543    	83.8839    	0.0701 	0.0972 	1.3529 	2.1545 	
83.9425    	0.0379 	0.0305 	0.8018 	83.8553    	83.9425    	0.07 	0.0972 	1.3536 	2.1555 	
83.9678    	0.0378 	0.0305 	0.8018 	83.8574    	83.9678    	0.07 	0.0972 	1.3546 	2.1564 	
84.0257    	0.0379 	0.0305 	0.8016 	83.869    	84.0257    	0.0701 	0.0973 	1.3557 	2.1574 	
84.0662    	0.0379 	0.0305 	0.8014 	83.9044    	84.0662    	0.0701 	0.0973 	1.3569 	2.1584 	
84.0916    	0.0378 	0.0305 	0.8011 	83.9122    	84.0916    	0.0701 	0.0973 	1.3577 	2.1588 	
84.1078    	0.0379 	0.0305 	0.8008 	83.9552    	84.1078    	0.0702 	0.0974 	1.3579 	2.1588 	
84.1138    	0.0378 	0.0305 	0.8005 	83.9902    	84.1138    	0.0702 	0.0974 	1.3581 	2.1587 	
84.1856    	0.0379 	0.0305 	0.8004 	84.1011    	84.1856    	0.0702 	0.0974 	1.3587 	2.1591 	
84.2052    	0.0379 	0.0305 	0.8001 	84.1536    	84.2052    	0.0701 	0.0974 	1.3595 	2.1596 	
84.2142    	0.0378 	0.0305 	0.7997 	84.1551    	84.2142    	0.0701 	0.0973 	1.3597 	2.1595 	
84.3371    	0.0379 	0.0306 	0.8002 	84.169    	84.3371    	0.0701 	0.0974 	1.3591 	2.1594 	
84.3948    	0.0379 	0.0306 	0.8015 	84.2819    	84.3948    	0.0701 	0.0974 	1.3578 	2.1593 	
84.4581    	0.0379 	0.0306 	0.8015 	84.3171    	84.4581    	0.0701 	0.0974 	1.3588 	2.1603 	
84.4661    	0.0379 	0.0306 	0.8011 	84.3836    	84.4661    	0.0701 	0.0974 	1.3601 	2.1613 	
84.5011    	0.0379 	0.0306 	0.801 	84.4022    	84.5011    	0.0701 	0.0974 	1.3606 	2.1617 	
84.5756    	0.0379 	0.0306 	0.801 	84.4074    	84.5756    	0.0701 	0.0974 	1.3611 	2.1621 	
84.6074    	0.0379 	0.0306 	0.8008 	84.4159    	84.6074    	0.0702 	0.0975 	1.3618 	2.1626 	
84.6077    	0.0379 	0.0306 	0.8004 	84.4896    	84.6077    	0.0702 	0.0975 	1.3621 	2.1625 	
84.7016    	0.0379 	0.0306 	0.8006 	84.5451    	84.7016    	0.0702 	0.0975 	1.3628 	2.1635 	
84.7408    	0.0379 	0.0306 	0.8004 	84.6411    	84.7408    	0.0702 	0.0975 	1.3639 	2.1644 	
84.7531    	0.0379 	0.0306 	0.8001 	84.6817    	84.7531    	0.0702 	0.0975 	1.3647 	2.1649 	
84.7553    	0.0379 	0.0306 	0.7997 	84.6884    	84.7553    	0.0702 	0.0975 	1.365 	2.1648 	
84.7693    	0.0378 	0.0306 	0.7998 	84.6918    	84.7693    	0.0702 	0.0975 	1.3644 	2.1642 	
84.7765    	0.0378 	0.0306 	0.7996 	84.7678    	84.7765    	0.0701 	0.0974 	1.3639 	2.1636 	
84.7837    	0.0378 	0.0306 	0.7992 	84.7826    	84.7837    	0.0701 	0.0974 	1.3637 	2.1629 	
84.8926    	0.0379 	0.0306 	0.7991 	84.8362    	84.8926    	0.0701 	0.0974 	1.3631 	2.1623 	
84.9445    	0.0379 	0.0306 	0.799 	84.9148    	84.9445    	0.07 	0.0973 	1.3627 	2.1617 	
85.0424    	0.0379 	0.0306 	0.7988 	84.9725    	85.0424    	0.07 	0.0973 	1.3628 	2.1616 	
85.0521    	0.0379 	0.0306 	0.7985 	84.9847    	85.0521    	0.07 	0.0973 	1.3631 	2.1616 	
85.0553    	0.0379 	0.0306 	0.798 	84.9965    	85.0553    	0.07 	0.0973 	1.3629 	2.161 	
85.1803    	0.0379 	0.0306 	0.7981 	85.1409    	85.1803    	0.0699 	0.0973 	1.3627 	2.1609 	
85.2008    	0.0379 	0.0306 	0.798 	85.1513    	85.2008    	0.0699 	0.0972 	1.3627 	2.1608 	
85.2127    	0.0379 	0.0306 	0.7982 	85.1614    	85.2127    	0.0699 	0.0972 	1.3624 	2.1607 	
85.2164    	0.0379 	0.0305 	0.798 	85.2015    	85.2164    	0.0699 	0.0972 	1.3626 	2.1606 	
85.2225    	0.0379 	0.0305 	0.7977 	85.2118    	85.2225    	0.0698 	0.0971 	1.3623 	2.16 	
85.2341    	0.0378 	0.0305 	0.7974 	85.2213    	85.2341    	0.0698 	0.0971 	1.3619 	2.1594 	
85.263    	0.0378 	0.0305 	0.7971 	85.261    	85.263    	0.0698 	0.097 	1.3617 	2.1588 	
85.2844    	0.0378 	0.0305 	0.7971 	85.2731    	85.2844    	0.0697 	0.097 	1.3611 	2.1582 	
85.3601    	0.0378 	0.0305 	0.7986 	85.2877    	85.3601    	0.0697 	0.097 	1.3595 	2.1581 	
85.3901    	0.0379 	0.0305 	0.7983 	85.2879    	85.3901    	0.0697 	0.097 	1.3602 	2.1586 	
85.4171    	0.0379 	0.0305 	0.7981 	85.3449    	85.4171    	0.0697 	0.097 	1.3609 	2.159 	
85.4379    	0.0378 	0.0305 	0.7978 	85.3647    	85.4379    	0.0697 	0.0969 	1.3611 	2.1589 	
85.4679    	0.0378 	0.0305 	0.7975 	85.3867    	85.4679    	0.0697 	0.0969 	1.3607 	2.1583 	
85.4873    	0.0378 	0.0305 	0.7975 	85.4743    	85.4873    	0.0696 	0.0969 	1.3607 	2.1582 	
85.4923    	0.0378 	0.0305 	0.7973 	85.4772    	85.4923    	0.0696 	0.0968 	1.3608 	2.1581 	
85.5057    	0.0378 	0.0305 	0.7975 	85.4859    	85.5057    	0.0696 	0.0968 	1.3605 	2.1581 	
85.6721    	0.0378 	0.0305 	0.7978 	85.5133    	85.6721    	0.0696 	0.0968 	1.3612 	2.159 	
85.7533    	0.0378 	0.0305 	0.7979 	85.5245    	85.7533    	0.0697 	0.0969 	1.362 	2.16 	
85.7651    	0.0378 	0.0305 	0.7977 	85.5305    	85.7651    	0.0697 	0.097 	1.3632 	2.1609 	
85.7846    	0.0378 	0.0305 	0.7977 	85.5332    	85.7846    	0.0698 	0.0971 	1.3641 	2.1619 	
85.8072    	0.0378 	0.0305 	0.7974 	85.5416    	85.8072    	0.0699 	0.0971 	1.3648 	2.1623 	
85.8577    	0.0378 	0.0305 	0.7974 	85.5545    	85.8577    	0.07 	0.0973 	1.3653 	2.1627 	
85.8847    	0.0377 	0.0305 	0.7976 	85.6133    	85.8847    	0.0701 	0.0973 	1.365 	2.1627 	
85.8989    	0.0377 	0.0305 	0.7975 	85.6677    	85.8989    	0.0702 	0.0974 	1.365 	2.1626 	
85.9102    	0.0378 	0.0305 	0.7972 	85.6874    	85.9102    	0.0702 	0.0975 	1.3653 	2.1625 	
85.9361    	0.0378 	0.0305 	0.7969 	85.7069    	85.9361    	0.0703 	0.0975 	1.3655 	2.1624 	
85.9875    	0.0377 	0.0305 	0.7967 	85.7263    	85.9875    	0.0704 	0.0976 	1.3651 	2.1618 	
86.031    	0.0377 	0.0305 	0.7963 	86.0292    	86.031    	0.0703 	0.0976 	1.3649 	2.1612 	
86.0713    	0.0377 	0.0305 	0.796 	86.0678    	86.0713    	0.0703 	0.0975 	1.3646 	2.1606 	
86.114    	0.0378 	0.0305 	0.7957 	86.088    	86.114    	0.0703 	0.0975 	1.3642 	2.16 	
86.1714    	0.0377 	0.0304 	0.7953 	86.1705    	86.1714    	0.0702 	0.0974 	1.364 	2.1594 	
86.2126    	0.0378 	0.0304 	0.795 	86.1876    	86.2126    	0.0702 	0.0974 	1.3638 	2.1588 	
86.4042    	0.0378 	0.0305 	0.7978 	86.3343    	86.4042    	0.0702 	0.0974 	1.3604 	2.1582 	
86.4479    	0.0378 	0.0305 	0.7977 	86.4014    	86.4479    	0.0701 	0.0974 	1.3604 	2.1581 	
86.4618    	0.0378 	0.0305 	0.7974 	86.4128    	86.4618    	0.0701 	0.0973 	1.3606 	2.1581 	
86.557    	0.0378 	0.0305 	0.7989 	86.4253    	86.557    	0.0701 	0.0974 	1.3595 	2.1585 	
86.5883    	0.0378 	0.0305 	0.7992 	86.4852    	86.5883    	0.0701 	0.0974 	1.3596 	2.1589 	
86.8974    	0.038 	0.0306 	0.7993 	86.7649    	86.8974    	0.0701 	0.0974 	1.3594 	2.1588 	
86.9148    	0.0379 	0.0306 	0.799 	86.7763    	86.9148    	0.0701 	0.0974 	1.3597 	2.1588 	
86.9579    	0.0379 	0.0306 	0.7998 	86.8207    	86.9579    	0.0701 	0.0974 	1.3588 	2.1587 	
87.2077    	0.038 	0.0306 	0.8 	87.0855    	87.2077    	0.0701 	0.0974 	1.3585 	2.1586 	
87.2435    	0.038 	0.0306 	0.7999 	87.0893    	87.2435    	0.0701 	0.0975 	1.3586 	2.1585 	
87.2598    	0.038 	0.0306 	0.8 	87.1725    	87.2598    	0.0701 	0.0975 	1.3579 	2.1579 	
87.263    	0.038 	0.0306 	0.7997 	87.1975    	87.263    	0.0701 	0.0974 	1.3576 	2.1573 	
87.3272    	0.038 	0.0306 	0.8 	87.273    	87.3272    	0.0701 	0.0974 	1.3572 	2.1573 	
87.3287    	0.038 	0.0306 	0.7996 	87.2948    	87.3287    	0.0701 	0.0974 	1.3575 	2.1572 	
87.3402    	0.038 	0.0306 	0.7993 	87.3048    	87.3402    	0.07 	0.0974 	1.3572 	2.1566 	
87.3483    	0.038 	0.0306 	0.799 	87.345    	87.3483    	0.07 	0.0973 	1.357 	2.156 	
87.3773    	0.0379 	0.0306 	0.7987 	87.3714    	87.3773    	0.07 	0.0973 	1.3567 	2.1554 	
87.4333    	0.038 	0.0306 	0.7984 	87.4004    	87.4333    	0.0699 	0.0972 	1.3563 	2.1548 	
87.5611    	0.038 	0.0306 	0.7995 	87.4057    	87.5611    	0.0699 	0.0973 	1.3562 	2.1558 	
87.5978    	0.038 	0.0306 	0.8001 	87.4983    	87.5978    	0.0699 	0.0973 	1.3565 	2.1567 	
87.601    	0.038 	0.0306 	0.7998 	87.5121    	87.601    	0.0699 	0.0973 	1.3578 	2.1576 	
87.6093    	0.038 	0.0306 	0.7996 	87.5465    	87.6093    	0.0699 	0.0972 	1.3584 	2.1581 	
87.6101    	0.0379 	0.0306 	0.7992 	87.5502    	87.6101    	0.0699 	0.0972 	1.3587 	2.158 	
87.6777    	0.038 	0.0306 	0.7993 	87.5954    	87.6777    	0.0699 	0.0972 	1.3581 	2.1574 	
87.6871    	0.038 	0.0306 	0.799 	87.6136    	87.6871    	0.0699 	0.0972 	1.3578 	2.1568 	
87.7389    	0.038 	0.0306 	0.799 	87.6861    	87.7389    	0.0698 	0.0972 	1.3572 	2.1562 	
87.7682    	0.038 	0.0306 	0.7988 	87.7475    	87.7682    	0.0698 	0.0971 	1.3568 	2.1556 	
87.816    	0.038 	0.0306 	0.7984 	87.8078    	87.816    	0.0698 	0.0971 	1.3566 	2.155 	
87.8896    	0.038 	0.0306 	0.798 	87.8848    	87.8896    	0.0697 	0.097 	1.3564 	2.1545 	
88.0307    	0.038 	0.0306 	0.7978 	88.0187    	88.0307    	0.0697 	0.097 	1.356 	2.1539 	
88.0628    	0.038 	0.0306 	0.7978 	88.0507    	88.0628    	0.0697 	0.097 	1.3554 	2.1533 	
88.1225    	0.038 	0.0306 	0.7978 	88.0656    	88.1225    	0.0696 	0.0969 	1.3558 	2.1537 	
88.137    	0.038 	0.0306 	0.7975 	88.0792    	88.137    	0.0696 	0.0969 	1.3565 	2.1541 	
88.1388    	0.038 	0.0306 	0.7972 	88.0824    	88.1388    	0.0696 	0.0969 	1.3569 	2.1541 	
88.1472    	0.038 	0.0306 	0.7968 	88.0897    	88.1472    	0.0696 	0.0969 	1.3566 	2.1535 	
88.157    	0.038 	0.0306 	0.7964 	88.1559    	88.157    	0.0696 	0.0968 	1.3564 	2.1529 	
88.2146    	0.038 	0.0306 	0.7965 	88.177    	88.2146    	0.0695 	0.0968 	1.3558 	2.1523 	
