K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
14.977 	14.6124 	14.977 	0.3325 	0.3646 	4.3416 	5.0 	5
15.0564 	14.7149 	15.0564 	0.3248 	0.3414 	3.5345 	4.0 	4
15.0907 	14.7495 	15.0907 	0.3068 	0.3411 	2.1018 	4.0 	4
15.1432 	14.8373 	15.1432 	0.2533 	0.3058 	3.5214 	4.0 	4
15.1751 	14.8471 	15.1751 	0.2961 	0.3279 	2.7095 	3.0 	3
15.1874 	14.8796 	15.1874 	0.2954 	0.3078 	1.8873 	2.0 	2
15.2237 	14.8952 	15.2237 	0.2922 	0.3284 	0.0483 	2.0 	2
15.2416 	14.9135 	15.2416 	0.3101 	0.3281 	2.7259 	3.0 	3
15.2427 	14.9599 	15.2427 	0.2817 	0.2828 	1.9832 	2.0 	2
15.4199 	15.1026 	15.4199 	0.2851 	0.3172 	1.6413 	2.0 	2
15.4355 	15.2123 	15.4355 	0.2075 	0.2232 	0.8253 	1.0 	1
15.5079 	15.4891 	15.5079 	0.0 	0.0187 	1.7934 	2.0 	2
15.5114 	15.5015 	15.5114 	0.0063 	0.0098 	0.9608 	1.0 	1
15.6438 	15.5924 	15.6438 	0.0 	0.0514 	2.2349 	3.0 	3
15.6592 	15.6002 	15.6592 	0.0436 	0.059 	1.7701 	2.0 	2
15.6674 	15.6269 	15.6674 	0.0323 	0.0404 	0.8785 	1.0 	1
15.739 	15.6941 	15.739 	0.0 	0.0448 	1.4216 	3.0 	3
15.75 	15.7125 	15.75 	0.0264 	0.0375 	2.5055 	3.0 	3
15.7593 	15.7173 	15.7593 	0.0327 	0.042 	1.5832 	2.0 	2
15.826 	15.7457 	15.826 	0.0136 	0.0803 	0.8588 	2.0 	2
15.9149 	15.768 	15.9149 	0.0579 	0.1468 	1.9283 	4.0 	4
15.9527 	15.8265 	15.9527 	0.0883 	0.1261 	3.853 	4.0 	4
16.0684 	15.8703 	16.0684 	0.0823 	0.198 	2.5501 	3.0 	3
16.1568 	15.8859 	16.1568 	0.1824 	0.2708 	1.6565 	2.0 	2
16.1707 	15.9288 	16.1707 	0.2279 	0.2418 	0.9459 	1.0 	1
16.2067 	16.1861 	16.2067 	0.0 	0.0206 	0.539 	1.0 	1
16.2443 	16.2309 	16.2443 	0.0 	0.0133 	0.2749 	1.0 	1
16.5012 	16.3132 	16.5012 	0.1591 	0.1879 	2.6368 	3.0 	3
16.5159 	16.3429 	16.5159 	0.1582 	0.173 	1.8139 	2.0 	2
16.5589 	16.35 	16.5589 	0.1659 	0.2089 	0.1379 	2.0 	2
16.562 	16.3518 	16.562 	0.2071 	0.2102 	0.8674 	1.0 	1
16.6405 	16.5766 	16.6405 	0.0 	0.0638 	3.3614 	5.0 	5
16.6579 	16.5881 	16.6579 	0.0523 	0.0698 	3.5528 	4.0 	4
16.6796 	16.623 	16.6796 	0.0348 	0.0565 	-1.3127 	5.0 	5
16.7031 	16.6322 	16.7031 	0.0473 	0.0708 	4.108 	5.0 	5
16.7058 	16.6361 	16.7058 	0.0669 	0.0696 	3.8981 	4.0 	4
16.8431 	16.6751 	16.8431 	0.0306 	0.168 	4.0265 	5.0 	5
16.8721 	16.6764 	16.8721 	0.1666 	0.1956 	3.7947 	4.0 	4
16.8807 	16.6799 	16.8807 	0.1922 	0.2008 	2.9386 	3.0 	3
16.9278 	16.7062 	16.9278 	0.1744 	0.2215 	2.7674 	4.0 	4
16.9306 	16.7456 	16.9306 	0.1822 	0.185 	3.94 	4.0 	4
16.9407 	16.8867 	16.9407 	0.0439 	0.054 	2.7855 	3.0 	3
16.976 	16.8909 	16.976 	0.0498 	0.0851 	1.2496 	2.0 	2
16.9771 	16.9291 	16.9771 	0.0469 	0.048 	1.9763 	2.0 	2
16.9775 	16.9761 	16.9775 	9.0E-4 	0.0013 	0.9922 	1.0 	1
17.1548 	17.0435 	17.1548 	0.0536 	0.1112 	4.5621 	5.0 	5
17.2755 	17.0867 	17.2755 	0.1666 	0.1887 	4.4602 	5.0 	5
17.2839 	17.0881 	17.2839 	0.1874 	0.1957 	3.7953 	4.0 	4
17.4142 	17.0906 	17.4142 	0.1932 	0.3235 	4.0536 	5.0 	5
17.5875 	17.2462 	17.5875 	0.3161 	0.3413 	4.403 	5.0 	5
17.6107 	17.2641 	17.6107 	0.3234 	0.3466 	3.4509 	4.0 	4
17.6311 	17.305 	17.6311 	0.3056 	0.326 	3.5698 	4.0 	4
17.6447 	17.3779 	17.6447 	0.2531 	0.2668 	2.7113 	3.0 	3
17.8264 	17.5307 	17.8264 	0.2467 	0.2956 	3.6601 	5.0 	5
17.8524 	17.5649 	17.8524 	0.2614 	0.2874 	4.5666 	5.0 	5
17.8874 	17.5778 	17.8874 	0.2745 	0.3095 	3.4155 	4.0 	4
17.9316 	17.6201 	17.9316 	0.2673 	0.3114 	3.6661 	4.0 	4
17.9355 	17.6673 	17.9355 	0.2642 	0.2681 	2.97 	3.0 	3
17.9397 	17.6751 	17.9397 	0.2604 	0.2645 	1.9686 	2.0 	2
17.9512 	17.7011 	17.9512 	0.2386 	0.2501 	0.9126 	1.0 	1
18.0472 	18.028 	18.0472 	0.0 	0.0191 	0.7983 	1.0 	1
18.1425 	18.1229 	18.1425 	0.0 	0.0196 	0.7009 	1.0 	1
18.2141 	18.1885 	18.2141 	0.0 	0.0255 	2.5905 	3.0 	3
18.2147 	18.1906 	18.2147 	0.0234 	0.024 	1.9903 	2.0 	2
18.2296 	18.2088 	18.2296 	0.0058 	0.0207 	0.7612 	1.0 	1
18.3214 	18.2712 	18.3214 	0.0 	0.0502 	4.1147 	5.0 	5
18.5459 	18.3699 	18.5459 	0.1461 	0.176 	3.2079 	4.0 	4
18.5869 	18.3867 	18.5869 	0.1592 	0.2002 	2.2848 	4.0 	4
18.8616 	18.5339 	18.8616 	0.2579 	0.3276 	3.1565 	4.0 	4
18.8714 	18.5716 	18.8714 	0.2899 	0.2997 	2.8813 	3.0 	3
18.8926 	18.5955 	18.8926 	0.2758 	0.297 	-4.732 	4.0 	4
18.9247 	18.603 	18.9247 	0.2896 	0.3216 	3.3241 	4.0 	4
19.0997 	18.7237 	19.0997 	0.3491 	0.376 	3.696 	4.0 	4
19.1219 	18.7287 	19.1219 	0.371 	0.3931 	2.7494 	3.0 	3
19.1388 	18.7769 	19.1388 	0.3449 	0.3618 	1.8085 	2.0 	2
19.2192 	18.8075 	19.2192 	0.3313 	0.4116 	0.1222 	3.0 	3
19.2613 	18.8901 	19.2613 	0.329 	0.3711 	1.0287 	3.0 	3
19.2801 	18.892 	19.2801 	0.3693 	0.3881 	1.9295 	3.0 	3
19.3065 	18.8944 	19.3065 	0.3857 	0.4121 	4.6674 	5.0 	5
19.3598 	18.9418 	19.3598 	0.3647 	0.4179 	3.3308 	4.0 	4
19.4219 	18.9474 	19.4219 	0.4123 	0.4745 	2.8299 	4.0 	4
19.4433 	18.9529 	19.4433 	0.469 	0.4903 	1.4899 	4.0 	4
19.4725 	18.981 	19.4725 	0.4623 	0.4915 	3.3754 	4.0 	4
19.4787 	19.0102 	19.4787 	0.4623 	0.4685 	2.8664 	3.0 	3
19.5255 	19.0481 	19.5255 	0.4306 	0.4774 	4.1909 	5.0 	5
19.5724 	19.0661 	19.5724 	0.4593 	0.5062 	3.5137 	5.0 	5
19.589 	19.0738 	19.589 	0.4985 	0.5151 	3.4743 	4.0 	4
19.6072 	19.1622 	19.6072 	0.4268 	0.445 	3.4297 	4.0 	4
19.663 	19.2157 	19.663 	0.3915 	0.4473 	2.04 	4.0 	4
19.7023 	19.2436 	19.7023 	0.4194 	0.4587 	3.146 	4.0 	4
19.7308 	19.265 	19.7308 	0.4373 	0.4658 	2.7295 	5.0 	5
19.7649 	19.2825 	19.7649 	0.4482 	0.4823 	4.0373 	5.0 	5
19.8299 	19.3041 	19.8299 	0.4845 	0.5257 	4.5734 	5.0 	5
20.0815 	19.4921 	20.0815 	0.4602 	0.5894 	0.8 	3.0 	3
20.097 	19.5063 	20.097 	0.5752 	0.5906 	1.9275 	3.0 	3
20.1089 	19.5144 	20.1089 	0.5825 	0.5944 	0.3309 	3.0 	3
20.3661 	19.7103 	20.3661 	0.6105 	0.6558 	3.5979 	5.0 	5
20.3774 	19.7266 	20.3774 	0.6395 	0.6508 	3.6492 	4.0 	4
20.4512 	19.7839 	20.4512 	0.6132 	0.6673 	2.8082 	4.0 	4
20.4799 	19.7952 	20.4799 	0.656 	0.6847 	2.3691 	3.0 	3
20.5467 	19.8917 	20.5467 	0.5881 	0.655 	3.9538 	5.0 	5
20.5662 	19.9232 	20.5662 	0.6235 	0.6429 	3.6953 	4.0 	4
20.6186 	20.1088 	20.6186 	0.4963 	0.5097 	3.3585 	4.0 	4
20.6412 	20.1133 	20.6412 	0.5052 	0.5279 	3.5503 	4.0 	4
20.6775 	20.1263 	20.6775 	0.5149 	0.5512 	2.2796 	3.0 	3
20.7299 	20.157 	20.7299 	0.5205 	0.5729 	2.2982 	3.0 	3
20.8254 	20.1658 	20.8254 	0.564 	0.6595 	2.3048 	4.0 	4
20.8638 	20.2012 	20.8638 	0.6241 	0.6625 	3.5114 	4.0 	4
20.8927 	20.2115 	20.8927 	0.6522 	0.6812 	2.6322 	3.0 	3
20.9616 	20.2364 	20.9616 	0.6563 	0.7252 	3.4436 	5.0 	5
21.0972 	20.3312 	21.0972 	0.7622 	0.766 	3.9518 	4.0 	4
21.1138 	20.349 	21.1138 	0.7481 	0.7647 	2.7854 	3.0 	3
21.1155 	20.3813 	21.1155 	0.7324 	0.7341 	1.978 	2.0 	2
21.1596 	20.3881 	21.1596 	0.7274 	0.7715 	0.4301 	1.0 	1
21.2315 	21.1718 	21.2315 	0.0 	0.0596 	0.8547 	2.0 	2
21.3171 	21.2 	21.3171 	0.0314 	0.117 	0.7338 	2.0 	2
21.34 	21.2521 	21.34 	0.0649 	0.0878 	1.404 	3.0 	3
21.4018 	21.3198 	21.4018 	0.0202 	0.082 	3.9734 	5.0 	5
21.4322 	21.3328 	21.4322 	0.069 	0.0993 	3.4969 	4.0 	4
21.4721 	21.3471 	21.4721 	0.085 	0.125 	1.617 	4.0 	4
21.4943 	21.3636 	21.4943 	0.1085 	0.1306 	2.9393 	4.0 	4
21.5226 	21.3995 	21.5226 	0.0947 	0.123 	3.6012 	4.0 	4
21.5652 	21.4598 	21.5652 	0.0628 	0.1054 	2.4002 	3.0 	3
21.5769 	21.4765 	21.5769 	0.0886 	0.1003 	2.6968 	3.0 	3
21.5795 	21.4974 	21.5795 	0.0795 	0.082 	1.9339 	2.0 	2
21.5824 	21.5684 	21.5824 	0.011 	0.0139 	0.924 	1.0 	1
21.6844 	21.6071 	21.6844 	0.0 	0.0772 	-3.4949 	2.0 	2
21.6846 	21.6827 	21.6846 	0.0017 	0.0019 	0.9852 	1.0 	1
21.7077 	21.6967 	21.7077 	0.0 	0.0109 	0.801 	2.0 	2
21.7862 	21.7024 	21.7862 	0.0052 	0.0838 	4.0267 	5.0 	5
21.7977 	21.7115 	21.7977 	0.0747 	0.0861 	3.8578 	4.0 	4
21.8067 	21.7536 	21.8067 	0.044 	0.0531 	2.8874 	3.0 	3
21.8094 	21.7558 	21.8094 	0.0509 	0.0535 	1.9676 	2.0 	2
21.8261 	21.7807 	21.8261 	0.0286 	0.0453 	0.793 	1.0 	1
21.8731 	21.8614 	21.8731 	0.0 	0.0117 	0.6958 	1.0 	1
21.9117 	21.8999 	21.9117 	0.0 	0.0117 	0.8244 	1.0 	1
22.0105 	21.967 	22.0105 	0.0 	0.0435 	2.1416 	3.0 	3
22.0911 	21.9678 	22.0911 	0.0426 	0.1233 	2.0652 	4.0 	4
22.1041 	21.9772 	22.1041 	0.1139 	0.1269 	3.8306 	4.0 	4
22.1111 	22.028 	22.1111 	0.0761 	0.0831 	2.909 	3.0 	3
22.1131 	22.0581 	22.1131 	0.053 	0.055 	1.9729 	2.0 	2
22.1211 	22.0997 	22.1211 	0.0134 	0.0214 	0.8956 	1.0 	1
22.1882 	22.1764 	22.1882 	0.0 	0.0118 	0.8082 	1.0 	1
22.2518 	22.2383 	22.2518 	0.0 	0.0134 	0.7702 	1.0 	1
22.3432 	22.2968 	22.3432 	0.0 	0.0463 	1.3222 	2.0 	2
22.4093 	22.3286 	22.4093 	0.0145 	0.0807 	-0.8924 	2.0 	2
22.5934 	22.4198 	22.5934 	0.1293 	0.1735 	4.0699 	5.0 	5
22.594 	22.4464 	22.594 	0.147 	0.1476 	3.9862 	4.0 	4
22.6116 	22.482 	22.6116 	0.112 	0.1295 	2.631 	3.0 	3
22.6206 	22.492 	22.6206 	0.1195 	0.1285 	1.8113 	2.0 	2
22.6707 	22.5074 	22.6707 	0.1132 	0.1633 	2.0849 	4.0 	4
22.6879 	22.5145 	22.6879 	0.1562 	0.1734 	2.3409 	3.0 	3
22.7171 	22.5775 	22.7171 	0.1104 	0.1396 	1.0448 	4.0 	4
22.7178 	22.625 	22.7178 	0.0921 	0.0927 	2.939 	3.0 	3
22.7737 	22.6326 	22.7737 	0.0851 	0.1411 	3.1854 	4.0 	4
22.7983 	22.6689 	22.7983 	0.1048 	0.1294 	2.6423 	3.0 	3
22.8519 	22.6951 	22.8519 	0.1032 	0.1567 	2.1727 	3.0 	3
22.8855 	22.7137 	22.8855 	0.1381 	0.1717 	1.7534 	4.0 	4
22.9398 	22.7236 	22.9398 	0.1618 	0.2161 	3.7969 	5.0 	5
22.9653 	22.7407 	22.9653 	0.199 	0.2245 	3.6144 	5.0 	5
22.9847 	22.8095 	22.9847 	0.1557 	0.1752 	4.8079 	5.0 	5
22.9942 	22.8742 	22.9942 	0.1104 	0.12 	3.9057 	4.0 	4
23.0165 	22.8789 	23.0165 	0.1152 	0.1375 	2.7798 	3.0 	3
23.0223 	22.8939 	23.0223 	0.1225 	0.1284 	1.9418 	2.0 	2
23.0612 	22.9178 	23.0612 	0.1045 	0.1433 	0.6157 	1.0 	1
23.1475 	23.0824 	23.1475 	0.0 	0.065 	3.5196 	4.0 	4
23.1948 	23.0916 	23.1948 	0.0558 	0.1031 	2.6506 	3.0 	3
23.1979 	23.1072 	23.1979 	0.0875 	0.0907 	1.9766 	2.0 	2
23.3067 	23.1314 	23.3067 	0.0665 	0.1753 	1.7295 	3.0 	3
23.3172 	23.2668 	23.3172 	0.0399 	0.0503 	1.8776 	2.0 	2
23.3457 	23.2818 	23.3457 	0.0354 	0.0639 	0.6673 	1.0 	1
23.3911 	23.3674 	23.3911 	0.0 	0.0236 	0.7213 	1.0 	1
23.4574 	23.4524 	23.4574 	0.0 	0.0049 	0.7043 	1.0 	1
23.4848 	23.4691 	23.4848 	0.0 	0.0157 	0.634 	1.0 	1
23.5141 	23.5121 	23.5141 	0.0 	0.0020 	0.8909 	1.0 	1
23.5414 	23.5307 	23.5414 	0.0 	0.0106 	3.7744 	4.0 	4
23.5972 	23.531 	23.5972 	0.0104 	0.0662 	1.3584 	4.0 	4
23.7936 	23.6322 	23.7936 	0.1212 	0.1613 	1.7989 	3.0 	3
23.8159 	23.7124 	23.8159 	0.0812 	0.1035 	3.5176 	4.0 	4
23.8308 	23.7248 	23.8308 	0.0911 	0.1059 	2.6798 	3.0 	3
23.8373 	23.7286 	23.8373 	0.1021 	0.1086 	1.8589 	2.0 	2
23.8443 	23.7768 	23.8443 	0.0604 	0.0674 	0.8495 	1.0 	1
23.8875 	23.8596 	23.8875 	0.0 	0.0279 	0.8745 	2.0 	2
23.8973 	23.8814 	23.8973 	0.0061 	0.0159 	0.6074 	1.0 	1
23.9085 	23.9062 	23.9085 	0.0 	0.0023 	1.8616 	2.0 	2
24.0183 	23.9079 	24.0183 	6.0E-4 	0.1103 	2.0741 	4.0 	4
24.0469 	23.9248 	24.0469 	0.0934 	0.122 	4.1761 	5.0 	5
24.0539 	23.9572 	24.0539 	0.0896 	0.0967 	3.7965 	4.0 	4
24.0571 	23.9666 	24.0571 	0.0873 	0.0904 	2.9094 	3.0 	3
24.1466 	24.0236 	24.1466 	0.0335 	0.123 	1.824 	5.0 	5
24.1488 	24.0239 	24.1488 	0.1227 	0.1249 	3.9235 	4.0 	4
24.1668 	24.0586 	24.1668 	0.0902 	0.1082 	2.9026 	4.0 	4
24.1997 	24.0815 	24.1997 	0.0852 	0.1181 	3.1667 	5.0 	5
24.2099 	24.1249 	24.2099 	0.0748 	0.0849 	4.8038 	5.0 	5
24.2244 	24.1531 	24.2244 	0.0567 	0.0713 	3.7192 	4.0 	4
24.2482 	24.1695 	24.2482 	0.0549 	0.0787 	2.5391 	3.0 	3
24.2762 	24.1902 	24.2762 	0.058 	0.0859 	1.6486 	3.0 	3
24.2904 	24.2082 	24.2904 	0.068 	0.0821 	2.4306 	3.0 	3
24.3081 	24.26 	24.3081 	0.0304 	0.0481 	2.5434 	3.0 	3
24.3201 	24.2806 	24.3201 	0.0274 	0.0394 	1.6909 	2.0 	2
24.3223 	24.3056 	24.3223 	0.0145 	0.0167 	0.9437 	1.0 	1
24.3809 	24.3444 	24.3809 	0.0 	0.0365 	1.7197 	4.0 	4
24.3972 	24.3504 	24.3972 	0.0305 	0.0468 	3.8368 	4.0 	4
24.4321 	24.3686 	24.4321 	0.0286 	0.0634 	2.6522 	3.0 	3
24.4709 	24.3704 	24.4709 	0.0616 	0.1004 	1.6121 	2.0 	2
24.4758 	24.3864 	24.4758 	0.0844 	0.0893 	0.9513 	1.0 	1
24.5002 	24.4866 	24.5002 	0.0 	0.0136 	0.8895 	1.0 	1
24.6344 	24.61 	24.6344 	0.0 	0.0243 	0.0662 	1.0 	1
24.6629 	24.6361 	24.6629 	0.0 	0.0267 	1.7633 	2.0 	2
24.7553 	24.6381 	24.7553 	0.0247 	0.1171 	0.9555 	2.0 	2
24.759 	24.7511 	24.759 	0.0041 	0.0078 	0.9581 	1.0 	1
24.8537 	24.8396 	24.8537 	0.0 	0.014 	1.196 	2.0 	2
24.8608 	24.8422 	24.8608 	0.0114 	0.0185 	1.7049 	2.0 	2
24.8918 	24.8598 	24.8918 	0.0010 	0.032 	0.1161 	2.0 	2
24.9481 	24.8838 	24.9481 	0.0080 	0.0643 	2.0283 	3.0 	3
24.9859 	24.9002 	24.9859 	0.0478 	0.0856 	-46.6921 	3.0 	3
24.987 	24.9273 	24.987 	0.0585 	0.0596 	2.965 	3.0 	3
25.0037 	24.9853 	25.0037 	0.0017 	0.0184 	1.4936 	2.0 	2
25.012 	24.9861 	25.012 	0.0176 	0.0259 	0.748 	1.0 	1
25.0454 	25.019 	25.0454 	0.0 	0.0263 	0.9314 	3.0 	3
25.0947 	25.0231 	25.0947 	0.0222 	0.0715 	3.9636 	5.0 	5
25.1759 	25.0841 	25.1759 	0.0732 	0.0918 	4.644 	5.0 	5
25.1868 	25.0849 	25.1868 	0.0909 	0.1018 	3.792 	4.0 	4
25.3897 	25.1563 	25.3897 	0.2022 	0.2334 	2.6106 	3.0 	3
25.4491 	25.1606 	25.4491 	0.229 	0.2884 	1.2585 	2.0 	2
25.4634 	25.2129 	25.4634 	0.2362 	0.2505 	0.8215 	1.0 	1
25.4671 	25.4639 	25.4671 	0.0 	0.0031 	0.9205 	1.0 	1
25.5058 	25.504 	25.5058 	0.0 	0.0018 	0.9547 	1.0 	1
25.5964 	25.5445 	25.5964 	0.0 	0.0519 	0.4472 	1.0 	1
25.6432 	25.6384 	25.6432 	0.0 	0.0048 	0.7764 	1.0 	1
25.6648 	25.6599 	25.6648 	0.0 	0.0049 	0.6104 	1.0 	1
25.7036 	25.6725 	25.7036 	0.0 	0.0311 	1.053 	2.0 	2
25.7055 	25.7001 	25.7055 	0.0035 	0.0054 	0.9431 	1.0 	1
25.8094 	25.733 	25.8094 	0.0 	0.0764 	-0.7996 	2.0 	2
25.8863 	25.7849 	25.8863 	0.0245 	0.1014 	0.5958 	4.0 	4
26.2823 	26.0247 	26.2823 	0.2304 	0.2575 	4.4439 	5.0 	5
26.283 	26.027 	26.283 	0.2553 	0.2559 	3.9864 	4.0 	4
26.3071 	26.0544 	26.3071 	0.2285 	0.2527 	2.5046 	3.0 	3
26.322 	26.0847 	26.322 	0.2224 	0.2372 	2.6405 	3.0 	3
26.3465 	26.1028 	26.3465 	0.2191 	0.2436 	1.4041 	2.0 	2
26.369 	26.1052 	26.369 	0.2413 	0.2638 	0.2696 	2.0 	2
26.377 	26.1209 	26.377 	0.2481 	0.256 	1.8657 	2.0 	2
26.3793 	26.1367 	26.3793 	0.2402 	0.2426 	0.9599 	1.0 	1
26.5262 	26.4342 	26.5262 	0.0 	0.092 	2.4236 	4.0 	4
26.5435 	26.4354 	26.5435 	0.0908 	0.1081 	2.703 	3.0 	3
26.6463 	26.4885 	26.6463 	0.122 	0.1578 	4.2995 	5.0 	5
26.6786 	26.5469 	26.6786 	0.0994 	0.1316 	4.6023 	5.0 	5
26.6892 	26.5596 	26.6892 	0.1189 	0.1296 	3.868 	4.0 	4
26.6907 	26.5643 	26.6907 	0.1249 	0.1263 	2.9821 	3.0 	3
26.7287 	26.5947 	26.7287 	0.096 	0.1339 	1.5314 	2.0 	2
26.7713 	26.6215 	26.7713 	0.1071 	0.1498 	0.5709 	2.0 	2
26.7774 	26.6725 	26.7774 	0.0987 	0.1048 	0.7955 	1.0 	1
26.7902 	26.7834 	26.7902 	0.0 	0.0067 	0.7266 	1.0 	1
26.8336 	26.8082 	26.8336 	0.0 	0.0254 	1.3352 	2.0 	2
26.86 	26.8246 	26.86 	0.0090 	0.0354 	0.3108 	1.0 	1
26.9107 	26.8629 	26.9107 	0.0 	0.0478 	2.6415 	3.0 	3
26.9863 	26.8817 	26.9863 	0.0289 	0.1046 	1.4329 	2.0 	2
26.9872 	26.8897 	26.9872 	0.0966 	0.0975 	0.993 	1.0 	1
27.1294 	27.0231 	27.1294 	0.0 	0.1063 	1.984 	3.0 	3
27.1439 	27.0853 	27.1439 	0.044 	0.0585 	1.8612 	2.0 	2
27.157 	27.1277 	27.157 	0.0161 	0.0292 	0.8748 	1.0 	1
27.2642 	27.2324 	27.2642 	0.0 	0.0318 	1.6211 	2.0 	2
27.2873 	27.2429 	27.2873 	0.0213 	0.0444 	0.7254 	1.0 	1
27.3335 	27.3269 	27.3335 	0.0 	0.0066 	0.908 	1.0 	1
27.4158 	27.3987 	27.4158 	0.0 	0.017 	0.4743 	1.0 	1
27.4608 	27.4312 	27.4608 	0.0 	0.0295 	0.5746 	1.0 	1
27.5108 	27.5007 	27.5108 	0.0 	0.01 	0.8707 	1.0 	1
27.5966 	27.5788 	27.5966 	0.0 	0.0177 	0.344 	1.0 	1
27.623 	27.6059 	27.623 	0.0 	0.017 	0.8711 	2.0 	2
27.6361 	27.617 	27.6361 	0.0060 	0.0191 	1.2483 	2.0 	2
27.6823 	27.6321 	27.6823 	0.0040 	0.0501 	2.6139 	3.0 	3
27.6929 	27.6496 	27.6929 	0.0326 	0.0432 	1.9114 	2.0 	2
27.7035 	27.6763 	27.7035 	0.0165 	0.0271 	0.911 	1.0 	1
27.9081 	27.7958 	27.9081 	0.0 	0.1122 	0.3868 	3.0 	3
27.9493 	27.8003 	27.9493 	0.1077 	0.1489 	0.754 	3.0 	3
27.9503 	27.8917 	27.9503 	0.0575 	0.0585 	1.9436 	2.0 	2
27.9746 	27.9347 	27.9746 	0.0156 	0.0399 	1.4064 	2.0 	2
27.997 	27.953 	27.997 	0.0215 	0.044 	0.1815 	2.0 	2
28.0235 	27.9939 	28.0235 	0.0031 	0.0296 	2.6599 	3.0 	3
28.0505 	28.0063 	28.0505 	0.0172 	0.0442 	1.6545 	2.0 	2
28.055 	28.0079 	28.055 	0.0425 	0.0471 	0.9416 	1.0 	1
28.097 	28.0858 	28.097 	0.0 	0.0111 	0.7958 	1.0 	1
28.1601 	28.1404 	28.1601 	0.0 	0.0197 	0.4644 	1.0 	1
28.2922 	28.1796 	28.2922 	0.089 	0.1125 	2.8442 	5.0 	5
28.5511 	28.5339 	28.5511 	0.0 	0.0171 	0.7958 	1.0 	1
28.7009 	28.6181 	28.7009 	0.0 	0.0828 	0.084 	2.0 	2
28.7097 	28.6733 	28.7097 	0.0275 	0.0363 	0.7976 	1.0 	1
28.7331 	28.7166 	28.7331 	0.0 	0.0165 	0.2402 	1.0 	1
28.747 	28.7383 	28.747 	0.0 	0.0087 	0.8194 	1.0 	1
28.8557 	28.7867 	28.8557 	0.0 	0.069 	1.7883 	3.0 	3
28.939 	28.8184 	28.939 	0.0373 	0.1206 	0.6527 	5.0 	5
28.9456 	28.8362 	28.9456 	0.1028 	0.1093 	4.58 	5.0 	5
28.9478 	28.8932 	28.9478 	0.0523 	0.0545 	3.8593 	4.0 	4
28.9778 	28.8976 	28.9778 	0.0501 	0.0801 	3.7754 	4.0 	4
28.9831 	28.9252 	28.9831 	0.0526 	0.0578 	2.9607 	3.0 	3
29.0054 	28.9444 	29.0054 	0.0386 	0.061 	1.8332 	2.0 	2
29.0803 	28.9599 	29.0803 	0.0454 	0.1203 	0.4402 	1.0 	1
29.1108 	29.0937 	29.1108 	0.0 	0.017 	0.6947 	1.0 	1
29.1765 	29.1496 	29.1765 	0.0 	0.0268 	0.34 	1.0 	1
29.2204 	29.1904 	29.2204 	0.0 	0.03 	-1.2609 	2.0 	2
29.2374 	29.2153 	29.2374 	0.0051 	0.0221 	1.8102 	2.0 	2
29.2464 	29.2245 	29.2464 	0.0128 	0.0219 	0.8988 	1.0 	1
29.3153 	29.3138 	29.3153 	0.0 	0.0014 	0.9405 	1.0 	1
29.3428 	29.3386 	29.3428 	0.0 	0.0041 	0.4233 	1.0 	1
29.3537 	29.3458 	29.3537 	0.0 	0.0079 	0.8559 	1.0 	1
29.476 	29.4007 	29.476 	0.0 	0.0752 	1.2659 	2.0 	2
29.4972 	29.4074 	29.4972 	0.0685 	0.0897 	0.7928 	1.0 	1
29.5155 	29.5099 	29.5155 	0.0 	0.0055 	0.8454 	1.0 	1
29.5502 	29.5461 	29.5502 	0.0 	0.0040 	0.9323 	1.0 	1
29.6151 	29.6063 	29.6151 	0.0 	0.0087 	0.1712 	1.0 	1
29.6503 	29.6169 	29.6503 	0.0 	0.0333 	0.7808 	1.0 	1
29.7917 	29.7693 	29.7917 	0.0 	0.0224 	0.4065 	1.0 	1
29.8443 	29.8071 	29.8443 	0.0 	0.0372 	0.6904 	2.0 	2
29.8543 	29.832 	29.8543 	0.0123 	0.0223 	0.6484 	1.0 	1
29.8942 	29.8604 	29.8942 	0.0 	0.0337 	0.6608 	2.0 	2
29.8956 	29.8716 	29.8956 	0.0225 	0.024 	0.9428 	1.0 	1
29.9289 	29.8967 	29.9289 	0.0 	0.0321 	3.1224 	4.0 	4
29.9534 	29.9138 	29.9534 	0.015 	0.0395 	2.3316 	3.0 	3
29.9612 	29.9162 	29.9612 	0.0372 	0.0449 	2.7391 	3.0 	3
29.9878 	29.9188 	29.9878 	0.0423 	0.0689 	-0.2027 	3.0 	3
29.9976 	29.9555 	29.9976 	0.0323 	0.042 	2.6454 	3.0 	3
30.0443 	29.9852 	30.0443 	0.0123 	0.0591 	1.3444 	3.0 	3
30.0532 	29.9935 	30.0532 	0.0508 	0.0597 	2.6999 	3.0 	3
30.064 	30.0211 	30.064 	0.032 	0.0428 	1.6361 	2.0 	2
30.1106 	30.0493 	30.1106 	0.0146 	0.0612 	0.5639 	2.0 	2
30.1352 	30.079 	30.1352 	0.0316 	0.0561 	2.0027 	3.0 	3
30.1761 	30.1115 	30.1761 	0.0237 	0.0646 	0.6864 	4.0 	4
30.2157 	30.1291 	30.2157 	0.047 	0.0865 	3.9283 	5.0 	5
30.2235 	30.1537 	30.2235 	0.0619 	0.0697 	3.7879 	4.0 	4
