Lambda: 5.0
Ts: 0.15
Simulation Time: 1000.0

t    	Arr   	Dep   	Tw     	Tq     	w   	q   	n 
639.5352 	638.6621 	639.5352 	0.6605 	0.8731 	3.3028 	4.3656 	5
639.6655 	638.8412 	639.6655 	0.694 	0.8243 	3.47 	4.1215 	6
639.6931 	639.1842 	639.6931 	0.4813 	0.5088 	2.4066 	2.5444 	5
639.7023 	639.3012 	639.7023 	0.3919 	0.4011 	1.9596 	2.0057 	4
639.7216 	639.4906 	639.7216 	0.2117 	0.2309 	1.0585 	1.1547 	3
639.8708 	639.563 	639.8708 	0.1585 	0.3078 	0.7928 	1.5392 	3
640.0389 	639.576 	640.0389 	0.2948 	0.4628 	1.4741 	2.3143 	2
640.2594 	639.7261 	640.2594 	0.3127 	0.5333 	1.5639 	2.6666 	2
640.505 	640.1333 	640.505 	0.1261 	0.3717 	0.6306 	1.8586 	1
640.6869 	640.6055 	640.6869 	0.0 	0.0813 	0.0 	0.4069 	1
640.8224 	640.7175 	640.8224 	0.0 	0.1048 	0.0 	0.5243 	1
641.346 	641.2156 	641.346 	0.0 	0.1303 	0.0 	0.6519 	1
641.4726 	641.3978 	641.4726 	0.0 	0.0748 	0.0 	0.3742 	1
641.9909 	641.7491 	641.9909 	0.0 	0.2417 	0.0 	1.2088 	2
642.1151 	641.8172 	642.1151 	0.1736 	0.2978 	0.8682 	1.4892 	2
642.1237 	642.0674 	642.1237 	0.0476 	0.0563 	0.2384 	0.2815 	1
642.2695 	642.2419 	642.2695 	0.0 	0.0276 	0.0 	0.138 	1
642.3727 	642.2696 	642.3727 	0.0 	0.1031 	0.0 	0.5157 	1
642.6644 	642.5009 	642.6644 	0.0 	0.1635 	0.0 	0.8178 	1
642.9985 	642.7793 	642.9985 	0.0 	0.2191 	0.0 	1.0957 	1
643.1542 	643.0386 	643.1542 	0.0 	0.1155 	0.0 	0.5776 	1
643.2057 	643.2054 	643.2057 	0.0 	2.0E-4 	0.0 	0.0014 	1
643.8356 	643.2233 	643.8356 	0.0 	0.6122 	0.0 	3.0613 	2
644.1158 	643.6695 	644.1158 	0.166 	0.4462 	0.8302 	2.2312 	2
644.1176 	643.8544 	644.1176 	0.2613 	0.2631 	1.3067 	1.3157 	1
644.3833 	644.1545 	644.3833 	0.0 	0.2288 	0.0 	1.1441 	2
644.4932 	644.2316 	644.4932 	0.1517 	0.2615 	0.7586 	1.3078 	1
644.9294 	644.9048 	644.9294 	0.0 	0.0245 	0.0 	0.1228 	2
645.3525 	644.9282 	645.3525 	0.0011 	0.4242 	0.0058 	2.1212 	1
645.8662 	645.7286 	645.8662 	0.0 	0.1376 	0.0 	0.688 	1
646.0269 	645.9082 	646.0269 	0.0 	0.1186 	0.0 	0.5933 	2
646.2893 	645.969 	646.2893 	0.0579 	0.3202 	0.2897 	1.6014 	2
646.3742 	646.1233 	646.3742 	0.1659 	0.2508 	0.8296 	1.2541 	1
646.5767 	646.4464 	646.5767 	0.0 	0.1302 	0.0 	0.6512 	2
646.7539 	646.5345 	646.7539 	0.0422 	0.2194 	0.2112 	1.0971 	3
646.791 	646.618 	646.791 	0.1358 	0.1729 	0.6793 	0.8649 	2
647.0356 	646.7533 	647.0356 	0.0377 	0.2822 	0.1886 	1.4114 	2
647.0414 	647.0344 	647.0414 	0.0011 	0.0069 	0.0058 	0.0348 	1
647.2754 	647.168 	647.2754 	0.0 	0.1073 	0.0 	0.5369 	1
647.5425 	647.5372 	647.5425 	0.0 	0.0052 	0.0 	0.0262 	1
647.8203 	647.6031 	647.8203 	0.0 	0.2172 	0.0 	1.0862 	2
648.1148 	647.6671 	648.1148 	0.1531 	0.4476 	0.7658 	2.2381 	1
648.266 	648.1678 	648.266 	0.0 	0.0981 	0.0 	0.4908 	1
648.4441 	648.2805 	648.4441 	0.0 	0.1635 	0.0 	0.8177 	1
648.8035 	648.56 	648.8035 	0.0 	0.2434 	0.0 	1.2174 	4
648.8246 	648.6438 	648.8246 	0.1596 	0.1807 	0.7984 	0.9039 	3
648.9625 	648.7351 	648.9625 	0.0894 	0.2273 	0.4471 	1.1366 	2
648.9821 	648.7883 	648.9821 	0.1741 	0.1938 	0.8708 	0.969 	1
649.3206 	649.084 	649.3206 	0.0 	0.2365 	0.0 	1.1829 	1
649.4873 	649.4191 	649.4873 	0.0 	0.0681 	0.0 	0.3407 	1
649.6484 	649.5494 	649.6484 	0.0 	0.0989 	0.0 	0.4948 	1
650.078 	649.6498 	650.078 	0.0 	0.4281 	0.0 	2.1408 	3
650.1049 	649.7035 	650.1049 	0.3744 	0.4013 	1.8724 	2.0069 	2
650.3818 	649.9277 	650.3818 	0.1772 	0.4541 	0.8862 	2.2706 	4
650.4558 	650.1277 	650.4558 	0.254 	0.328 	1.2702 	1.64 	3
650.662 	650.1639 	650.662 	0.2918 	0.4981 	1.4592 	2.4905 	2
651.1923 	650.3781 	651.1923 	0.2839 	0.8142 	1.4198 	4.0711 	5
651.3794 	650.6923 	651.3794 	0.5 	0.687 	2.5 	3.4354 	4
651.3839 	650.9043 	651.3839 	0.475 	0.4796 	2.3752 	2.398 	3
651.5798 	650.9176 	651.5798 	0.4662 	0.6621 	2.3313 	3.3105 	2
651.6173 	650.947 	651.6173 	0.6327 	0.6703 	3.1639 	3.3516 	2
652.1903 	651.617 	652.1903 	2.0E-4 	0.5732 	0.0013 	2.8663 	5
652.47 	651.7498 	652.47 	0.4404 	0.7201 	2.2022 	3.6007 	5
652.6078 	651.8827 	652.6078 	0.5872 	0.725 	2.9364 	3.6254 	5
652.6607 	651.9622 	652.6607 	0.6456 	0.6985 	3.2281 	3.4929 	4
652.7248 	651.9767 	652.7248 	0.684 	0.7481 	3.4203 	3.7409 	3
652.7423 	652.2093 	652.7423 	0.5155 	0.5329 	2.5776 	2.6648 	2
652.8536 	652.5797 	652.8536 	0.1625 	0.2739 	0.8128 	1.3695 	1
653.0163 	652.9966 	653.0163 	0.0 	0.0197 	0.0 	0.0985 	1
653.1949 	653.0474 	653.1949 	0.0 	0.1474 	0.0 	0.7374 	1
653.5492 	653.251 	653.5492 	0.0 	0.2981 	0.0 	1.4909 	1
654.0416 	653.763 	654.0416 	0.0 	0.2785 	0.0 	1.3926 	3
654.3097 	653.7844 	654.3097 	0.2571 	0.5252 	1.2856 	2.6262 	2
654.6077 	653.8488 	654.6077 	0.4608 	0.7588 	2.3044 	3.7943 	1
655.1417 	654.8065 	655.1417 	0.0 	0.3351 	0.0 	1.6758 	4
655.2287 	654.823 	655.2287 	0.3186 	0.4057 	1.5934 	2.0286 	3
655.379 	654.84 	655.379 	0.3887 	0.539 	1.9437 	2.6954 	5
655.4095 	654.8941 	655.4095 	0.4849 	0.5154 	2.4247 	2.577 	4
655.418 	655.2295 	655.418 	0.1799 	0.1884 	0.8998 	0.9421 	4
655.4195 	655.356 	655.4195 	0.0619 	0.0635 	0.3096 	0.3176 	3
655.6652 	655.3579 	655.6652 	0.0616 	0.3072 	0.3082 	1.5364 	5
655.7365 	655.4105 	655.7365 	0.2546 	0.3259 	1.2734 	1.6298 	4
655.874 	655.4802 	655.874 	0.2563 	0.3938 	1.2815 	1.9693 	4
