Lambda: 100.0	Ts: 0.0085	Simulation Time: 100.0
IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.0166	5.0E-4	13.5392	13.5507	0.0114	0.0109	1	1	1
0.011	0.0033	13.5559	13.5593	0.0033	0.0	0	0	2
0.0047	0.0153	13.5561	13.5746	0.0185	0.0031	1	0	4
0.0047	0.0014	13.5672	13.576	0.0088	0.0074	0	0	3
0.0047	7.0E-4	13.5722	13.5768	0.0045	0.0038	0	0	2
0.0059	0.0023	13.574	13.5791	0.0050	0.0027	0	0	2
0.0059	0.0	13.5787	13.5791	3.0E-4	3.0E-4	0	0	1
0.0127	0.0217	13.5847	13.6064	0.0217	0.0	2	0	3
0.0127	2.0E-4	13.5891	13.6066	0.0174	0.0172	1	1	2
0.0060	0.0107	13.6008	13.6173	0.0164	0.0057	1	0	4
0.0060	1.0E-4	13.6136	13.6175	0.0039	0.0037	0	0	3
0.033	0.0151	13.6163	13.6327	0.0163	0.0011	1	0	3
0.033	0.0025	13.6165	13.6352	0.0187	0.0162	1	1	2
0.033	0.0064	13.6225	13.6417	0.0191	0.0127	1	1	1
0.0408	0.0171	13.6556	13.6728	0.0171	0.0	1	0	2
0.0408	0.0094	13.6722	13.6822	0.0099	5.0E-4	0	0	1
0.0128	0.0086	13.7131	13.7217	0.0086	0.0	0	0	5
0.0128	0.0010	13.7141	13.7227	0.0086	0.0076	0	0	4
0.0128	1.0E-4	13.7178	13.7229	0.0050	0.0048	0	0	3
0.0128	0.0019	13.7193	13.7249	0.0055	0.0035	0	0	2
0.0128	0.0013	13.721	13.7262	0.0051	0.0038	0	0	1
0.0316	0.0019	13.7339	13.7358	0.0019	0.0	0	0	1
0.0123	0.0092	13.7655	13.7747	0.0092	0.0	0	0	1
0.0016	1.0E-4	13.7778	13.778	1.0E-4	0.0	0	0	1
0.01	0.0050	13.7794	13.7845	0.0050	0.0	0	0	1
0.0123	0.0129	13.7895	13.8025	0.0129	0.0	1	0	3
0.0073	0.0265	13.7907	13.829	0.0383	0.0117	3	1	6
0.0073	0.0023	13.7972	13.8314	0.0341	0.0318	3	3	5
0.0146	0.0061	13.8096	13.8376	0.028	0.0218	2	2	5
0.0263	0.049	13.8185	13.8867	0.0681	0.019	6	1	6
0.0035	0.0030	13.8246	13.8897	0.0651	0.062	6	6	6
0.0013	0.0022	13.8251	13.892	0.0668	0.0646	6	6	6
0.0079	0.0096	13.8325	13.9016	0.0691	0.0594	6	5	9
0.0103	0.0137	13.8472	13.9154	0.0681	0.0544	6	5	12
0.0103	0.0034	13.8617	13.9188	0.0571	0.0536	5	5	11
0.0103	0.0026	13.8881	13.9215	0.0334	0.0307	3	3	10
0.0075	0.0010	13.8916	13.9226	0.0309	0.0298	3	2	10
0.0036	0.0104	13.893	13.9331	0.04	0.0296	4	2	12
0.0036	0.0019	13.8956	13.935	0.0393	0.0374	3	3	11
0.0060	0.0038	13.8997	13.9389	0.0391	0.0352	3	3	11
0.0115	0.0087	13.9001	13.9476	0.0475	0.0388	4	3	11
0.0171	0.0116	13.908	13.9593	0.0513	0.0396	5	3	11
0.0171	0.0101	13.9091	13.9695	0.0603	0.0501	6	5	10
0.0171	9.0E-4	13.9101	13.9704	0.0603	0.0593	6	5	9
0.0020	0.0019	13.9121	13.9723	0.0602	0.0582	6	5	9
0.0020	3.0E-4	13.9224	13.9726	0.0501	0.0498	5	4	8
0.0057	0.0398	13.93	14.0125	0.0824	0.0426	8	4	14
0.0153	0.0413	13.9317	14.0538	0.1221	0.0807	12	8	19
0.0153	0.0044	13.9327	14.0582	0.1255	0.1211	12	12	18
0.0095	0.0109	13.9363	14.0692	0.1328	0.1219	13	12	18
0.0095	0.0021	13.9424	14.0713	0.1289	0.1267	12	12	17
0.0043	0.0023	13.954	14.0737	0.1197	0.1173	11	11	17
0.0118	0.0303	13.9711	14.1041	0.133	0.1026	13	10	22
0.0118	0.0016	13.9732	14.1057	0.1325	0.1309	13	13	21
0.0299	0.0039	13.9805	14.1096	0.1291	0.1252	12	12	21
0.0299	0.0265	13.9819	14.1362	0.1543	0.1277	15	12	20
0.0218	0.0068	13.985	14.1431	0.1581	0.1512	15	15	21
0.0218	0.0157	13.9858	14.1589	0.173	0.1572	17	15	20
0.0218	0.0252	13.9893	14.1841	0.1948	0.1696	19	16	22
0.0218	0.0191	14.0072	14.2033	0.1961	0.1769	19	17	21
0.0169	0.0053	14.0129	14.2087	0.1957	0.1903	19	19	21
0.0036	0.0359	14.0338	14.2446	0.2108	0.1748	21	17	29
0.0139	0.0187	14.0359	14.2634	0.2275	0.2087	22	20	30
0.0042	0.0071	14.0433	14.2705	0.2272	0.2201	22	22	30
0.0049	0.0043	14.0433	14.2749	0.2315	0.2272	23	22	32
0.0049	6.0E-4	14.0477	14.2756	0.2278	0.2271	22	22	31
0.0134	0.0050	14.0631	14.2807	0.2175	0.2124	21	21	31
0.0134	0.0012	14.0727	14.2819	0.2092	0.2079	20	20	30
0.0134	0.0045	14.077	14.2864	0.2093	0.2048	20	20	29
0.016	0.0161	14.0835	14.3026	0.219	0.2029	21	20	29
0.016	0.0029	14.0902	14.3056	0.2154	0.2124	21	21	28
0.0114	0.0058	14.0904	14.3114	0.221	0.2151	22	21	29
0.0114	0.0057	14.0944	14.3171	0.2227	0.217	22	21	28
0.0114	3.0E-4	14.0976	14.3175	0.2198	0.2195	21	21	27
0.0027	0.0227	14.1095	14.3402	0.2307	0.208	23	20	31
0.0094	0.0045	14.1394	14.3448	0.2053	0.2008	20	20	32
0.0094	0.0014	14.1419	14.3462	0.2043	0.2029	20	20	31
0.0094	5.0E-4	14.1637	14.3468	0.183	0.1824	18	18	30
0.0094	0.0018	14.1807	14.3487	0.1679	0.1661	16	16	29
0.0286	0.0090	14.1831	14.3577	0.1746	0.1655	17	16	29
0.0286	0.0123	14.205	14.37	0.165	0.1527	16	15	28
0.0286	0.0070	14.2219	14.3771	0.1552	0.1481	15	14	27
0.0286	1.0E-4	14.2229	14.3773	0.1543	0.1541	15	15	26
0.0042	0.0085	14.2256	14.3858	0.1602	0.1516	16	15	28
0.0080	0.0069	14.2264	14.3928	0.1663	0.1594	16	15	28
0.0080	0.0021	14.2326	14.3949	0.1623	0.1601	16	16	27
0.0473	0.017	14.2357	14.412	0.1762	0.1592	17	15	30
0.0473	0.0080	14.2392	14.42	0.1808	0.1727	18	17	29
0.0473	0.0204	14.2392	14.4404	0.2012	0.1807	20	18	28
0.0473	0.0054	14.243	14.4459	0.2028	0.1974	20	19	27
0.0473	4.0E-4	14.2466	14.4463	0.1997	0.1992	19	19	26
0.0473	0.0010	14.2525	14.4473	0.1948	0.1938	19	19	25
0.0473	0.0010	14.2664	14.4483	0.1819	0.1809	18	18	24
0.0338	0.0196	14.2707	14.4679	0.1972	0.1776	19	17	26
0.0338	0.0102	14.2739	14.4782	0.2042	0.1939	20	19	25
0.0338	0.0162	14.2743	14.4945	0.2202	0.2039	22	20	24
0.0015	0.0012	14.2792	14.4958	0.2165	0.2152	21	21	24
0.0217	0.0148	14.2926	14.5107	0.218	0.2031	21	20	24
0.0217	0.0069	14.3086	14.5176	0.2089	0.202	20	20	23
0.0099	0.0013	14.3108	14.5189	0.2081	0.2067	20	20	23
0.0099	0.0076	14.3223	14.5265	0.2042	0.1966	20	19	22
0.0177	0.0052	14.3234	14.5318	0.2084	0.2031	20	20	23
0.0177	0.0103	14.3239	14.5422	0.2182	0.2079	21	20	22
0.0163	0.0348	14.3304	14.577	0.2466	0.2117	24	21	24
0.0227	0.0165	14.3381	14.5936	0.2554	0.2389	25	23	24
0.0227	7.0E-4	14.3409	14.5943	0.2534	0.2527	25	25	23
0.0227	5.0E-4	14.3412	14.5948	0.2535	0.253	25	25	22
0.0227	0.0045	14.3507	14.5994	0.2486	0.2441	24	24	21
0.0227	0.0045	14.3793	14.6039	0.2246	0.22	22	22	20
0.0035	0.0042	14.382	14.6082	0.2262	0.2219	22	22	20
0.0214	0.0268	14.3834	14.635	0.2516	0.2247	25	22	24
0.0214	0.0061	14.3877	14.6412	0.2535	0.2473	25	24	23
0.0214	0.0087	14.3957	14.65	0.2542	0.2455	25	24	22
0.0214	0.0011	14.3992	14.6511	0.2518	0.2507	25	25	21
0.0214	6.0E-4	14.3995	14.6518	0.2522	0.2516	25	25	20
0.0152	0.01	14.4022	14.6619	0.2596	0.2495	25	24	20
0.0152	0.0030	14.4496	14.6649	0.2153	0.2123	21	21	19
0.0097	0.0106	14.4549	14.6756	0.2206	0.2099	22	20	19
0.015	0.0207	14.461	14.6963	0.2352	0.2145	23	21	22
0.0164	0.0296	14.4948	14.726	0.2311	0.2014	23	20	23
0.0156	0.0158	14.4964	14.7419	0.2454	0.2295	24	22	23
0.0050	0.0084	14.5181	14.7504	0.2322	0.2237	23	22	23
0.0050	0.0015	14.528	14.7519	0.2238	0.2223	22	22	22
0.01	0.0082	14.5282	14.7601	0.2318	0.2236	23	22	24
0.0152	0.0122	14.546	14.7724	0.2264	0.2141	22	21	26
0.0152	0.0011	14.558	14.7735	0.2155	0.2144	21	21	25
0.0152	0.0062	14.5687	14.7798	0.211	0.2047	21	20	24
0.0065	0.0106	14.5851	14.7904	0.2053	0.1947	20	19	25
0.0065	0.0316	14.6079	14.822	0.2141	0.1825	21	18	27
0.0099	0.0077	14.6115	14.8298	0.2183	0.2105	21	21	27
0.0106	0.0052	14.6244	14.8351	0.2106	0.2053	21	20	27
0.0106	0.0075	14.6298	14.8426	0.2127	0.2052	21	20	26
0.012	0.0129	14.6315	14.8555	0.2239	0.211	22	21	27
0.012	8.0E-4	14.6322	14.8564	0.2242	0.2233	22	22	26
0.0085	0.0116	14.6536	14.8681	0.2144	0.2028	21	20	26
0.0018	0.0114	14.6688	14.8796	0.2107	0.1992	21	19	31
0.0084	0.0265	14.6785	14.9061	0.2275	0.201	22	20	35
0.0084	0.0039	14.683	14.91	0.227	0.223	22	22	34
0.0084	6.0E-4	14.6894	14.9107	0.2212	0.2206	22	22	33
0.0029	0.0020	14.6933	14.9127	0.2194	0.2173	21	21	34
0.0046	0.0073	14.7084	14.9201	0.2117	0.2043	21	20	36
0.0071	0.0264	14.7172	14.9465	0.2292	0.2028	22	20	37
0.0336	0.0067	14.7337	14.9533	0.2195	0.2127	21	21	38
0.0336	9.0E-4	14.7494	14.9542	0.2048	0.2038	20	20	37
0.0336	0.0031	14.7545	14.9574	0.2029	0.1997	20	19	36
0.0084	0.0693	14.7552	15.0268	0.2715	0.2022	27	20	42
0.0046	0.0108	14.7558	15.0376	0.2818	0.271	28	27	42
0.011	0.0114	14.7658	15.049	0.2832	0.2718	28	27	43
0.0444	0.0205	14.7681	15.0696	0.3014	0.2809	30	28	44
0.0444	4.0E-4	14.7699	15.07	0.3001	0.2996	30	29	43
0.0444	0.0115	14.7852	15.0815	0.2963	0.2848	29	28	42
0.0444	0.0055	14.7853	15.087	0.3017	0.2962	30	29	41
0.016	0.0291	14.7919	15.1161	0.3242	0.2951	32	29	44
0.016	0.0061	14.8026	15.1223	0.3196	0.3135	31	31	43
0.0075	0.0169	14.8179	15.1392	0.3212	0.3043	32	30	43
0.0029	0.0221	14.8244	15.1613	0.3368	0.3147	33	31	47
0.0155	0.0025	14.8344	15.1639	0.3294	0.3268	32	32	48
0.0416	0.0183	14.845	15.1822	0.3371	0.3188	33	31	48
0.0416	0.0109	14.8486	15.1931	0.3445	0.3336	34	33	47
0.0416	0.0107	14.8606	15.2039	0.3432	0.3325	34	33	46
0.0039	0.0309	14.8692	15.2348	0.3655	0.3346	36	33	47
0.0582	0.0062	14.8724	15.241	0.3685	0.3623	36	36	47
0.0582	0.0027	14.8743	15.2437	0.3694	0.3667	36	36	46
0.0582	0.0064	14.8752	15.2502	0.3749	0.3685	37	36	45
0.0582	0.0023	14.8766	15.2525	0.3758	0.3735	37	37	44
0.0582	4.0E-4	14.8789	15.253	0.374	0.3735	37	37	43
0.0582	0.0086	14.8808	15.2616	0.3808	0.3722	38	37	42
0.0582	0.0122	14.8915	15.2739	0.3824	0.3701	38	37	41
0.0582	0.0049	14.8937	15.2788	0.385	0.3801	38	38	40
0.0582	0.0055	14.9017	15.2844	0.3826	0.377	38	37	39
0.0582	0.0083	14.9029	15.2928	0.3898	0.3815	38	38	38
0.0219	0.0017	14.9113	15.2945	0.3832	0.3814	38	38	38
0.0219	0.0057	14.9118	15.3003	0.3884	0.3827	38	38	37
0.0219	0.0015	14.9148	15.3019	0.387	0.3855	38	38	36
0.0219	0.0082	14.9161	15.3101	0.3939	0.3857	39	38	35
0.0219	7.0E-4	14.9165	15.3108	0.3942	0.3935	39	39	34
0.0031	0.0077	14.9212	15.3186	0.3973	0.3896	39	38	35
0.0154	0.0174	14.9432	15.336	0.3927	0.3753	39	37	37
0.0154	0.0026	14.9504	15.3386	0.3881	0.3855	38	38	36
0.0154	9.0E-4	14.9526	15.3396	0.3869	0.3859	38	38	35
0.0108	0.0157	14.9862	15.3553	0.369	0.3533	36	35	36
0.0239	0.0123	14.9916	15.3676	0.376	0.3637	37	36	36
0.0239	0.0049	14.9958	15.3726	0.3767	0.3718	37	37	35
0.0284	0.0458	15.0243	15.4184	0.394	0.3482	39	34	44
0.0284	9.0E-4	15.025	15.4194	0.3943	0.3934	39	39	43
0.0284	0.0012	15.0251	15.4206	0.3954	0.3942	39	39	42
0.0284	0.0024	15.0255	15.4231	0.3975	0.395	39	39	41
0.0284	4.0E-4	15.0339	15.4236	0.3896	0.3891	38	38	40
0.0284	7.0E-4	15.0386	15.4243	0.3857	0.3849	38	38	39
0.0284	0.0168	15.0413	15.4411	0.3998	0.383	39	38	38
0.0139	0.0051	15.0523	15.4463	0.3939	0.3888	39	38	39
0.0146	0.0169	15.0557	15.4632	0.4074	0.3905	40	39	40
0.0146	0.0042	15.1002	15.4674	0.3672	0.363	36	36	39
0.0146	0.0078	15.1009	15.4753	0.3744	0.3665	37	36	38
0.0143	0.0146	15.1158	15.4899	0.374	0.3594	37	35	40
0.0143	2.0E-4	15.116	15.4901	0.3741	0.3739	37	37	39
0.0071	0.0097	15.132	15.4998	0.3677	0.358	36	35	39
0.0275	0.0086	15.1396	15.5085	0.3688	0.3602	36	36	39
0.0275	0.0103	15.1456	15.5188	0.3732	0.3628	37	36	38
0.0275	0.0058	15.148	15.5247	0.3767	0.3708	37	37	37
0.0275	0.0061	15.1582	15.5308	0.3726	0.3664	37	36	36
0.0182	0.0086	15.159	15.5395	0.3804	0.3718	38	37	36
0.0182	0.0075	15.162	15.547	0.385	0.3774	38	37	35
0.0306	0.0105	15.1636	15.5575	0.3939	0.3834	39	38	35
0.0306	4.0E-4	15.1791	15.558	0.3788	0.3784	37	37	34
0.0306	0.0020	15.2207	15.56	0.3393	0.3372	33	33	33
0.0306	4.0E-4	15.2309	15.5605	0.3295	0.329	32	32	32
0.0306	0.0057	15.2349	15.5662	0.3312	0.3255	33	32	31
0.0306	0.0153	15.2932	15.5816	0.2883	0.273	28	27	30
0.0080	0.0386	15.3151	15.6202	0.305	0.2664	30	26	38
0.019	0.0137	15.3172	15.6339	0.3166	0.3029	31	30	38
0.0214	0.0133	15.3204	15.6472	0.3268	0.3135	32	31	38
0.0214	0.0067	15.3244	15.654	0.3295	0.3227	32	32	37
0.0214	3.0E-4	15.33	15.6544	0.3244	0.324	32	32	36
0.0214	0.0042	15.3454	15.6587	0.3132	0.3089	31	30	35
0.0214	1.0E-4	15.347	15.6588	0.3117	0.3116	31	31	34
0.0214	4.0E-4	15.3578	15.6593	0.3014	0.3009	30	30	33
0.0075	0.0057	15.3818	15.6651	0.2832	0.2775	28	27	33
0.0075	7.0E-4	15.3857	15.6658	0.2801	0.2793	28	27	32
0.0389	0.0075	15.3885	15.6733	0.2848	0.2773	28	27	32
0.0389	0.0020	15.3966	15.6754	0.2787	0.2767	27	27	31
0.0389	0.0060	15.4095	15.6814	0.2719	0.2659	27	26	30
0.0389	0.022	15.4106	15.7034	0.2928	0.2707	29	27	29
0.0389	0.0026	15.4108	15.7061	0.2953	0.2926	29	29	28
0.0389	0.0038	15.4111	15.71	0.2989	0.295	29	29	27
0.0149	0.0242	15.4124	15.7343	0.3219	0.2976	32	29	29
0.0048	0.0171	15.4142	15.7514	0.3372	0.3201	33	32	29
0.0084	0.0026	15.4426	15.754	0.3113	0.3087	31	30	29
0.0202	0.0163	15.4432	15.7704	0.3272	0.3108	32	31	29
0.0047	0.0321	15.4572	15.8025	0.3453	0.3132	34	31	30
0.0147	0.021	15.4621	15.8236	0.3614	0.3404	36	34	32
0.0147	3.0E-4	15.4768	15.824	0.3471	0.3467	34	34	31
0.0147	0.0012	15.4792	15.8252	0.346	0.3447	34	34	30
0.0073	0.0073	15.4853	15.8326	0.3472	0.3399	34	33	31
0.0139	0.0136	15.4997	15.8462	0.3464	0.3328	34	33	33
0.0139	0.0056	15.5069	15.8518	0.3449	0.3392	34	33	32
0.0048	0.0107	15.5345	15.8626	0.3281	0.3173	32	31	33
0.0063	0.0012	15.5527	15.8639	0.3111	0.3099	31	30	33
0.0142	0.0212	15.5833	15.8851	0.3017	0.2805	30	28	36
0.0142	0.0039	15.5906	15.8891	0.2985	0.2945	29	29	35
0.026	0.0085	15.5954	15.8977	0.3023	0.2937	30	29	36
0.026	0.0128	15.6014	15.9106	0.3091	0.2963	30	29	35
0.026	0.0032	15.603	15.9139	0.3108	0.3075	31	30	34
0.013	0.0101	15.6059	15.924	0.318	0.3079	31	30	35
0.013	0.0023	15.611	15.9263	0.3152	0.3129	31	31	34
0.0125	0.013	15.6124	15.9393	0.3268	0.3138	32	31	34
0.0125	0.0042	15.6157	15.9436	0.3278	0.3236	32	32	33
0.0126	0.0186	15.6237	15.9622	0.3384	0.3198	33	31	35
7.0E-4	0.0129	15.6428	15.9751	0.3323	0.3194	33	31	36
0.012	0.0039	15.6642	15.9791	0.3149	0.3109	31	31	37
0.0165	0.0203	15.6717	15.9995	0.3278	0.3074	32	30	38
0.0165	0.0056	15.7106	16.0051	0.2945	0.2888	29	28	37
5.0E-4	0.0015	15.7203	16.0067	0.2864	0.2848	28	28	37
0.0318	0.0022	15.7338	16.009	0.2752	0.2729	27	27	37
0.0318	0.0106	15.7487	16.0196	0.2709	0.2602	27	26	36
0.0318	0.0121	15.7536	16.0318	0.2781	0.266	27	26	35
0.0318	0.0020	15.762	16.0338	0.2718	0.2697	27	26	34
0.0182	0.0084	15.7822	16.0422	0.26	0.2515	26	25	35
0.0024	0.018	15.7997	16.0603	0.2605	0.2425	26	24	35
0.0103	0.0192	15.8045	16.0796	0.2751	0.2558	27	25	37
0.0019	0.0049	15.8068	16.0845	0.2777	0.2728	27	27	37
0.0060	0.0291	15.8113	16.1137	0.3024	0.2732	30	27	40
0.0060	3.0E-4	15.826	16.114	0.288	0.2876	28	28	39
0.0405	0.0090	15.8268	16.1231	0.2963	0.2872	29	28	39
0.0405	0.0015	15.8341	16.1246	0.2904	0.2889	29	28	38
0.0405	0.0085	15.8366	16.1331	0.2965	0.288	29	28	37
0.0405	0.0233	15.8444	16.1565	0.312	0.2886	31	28	36
0.0087	0.0211	15.8584	16.1776	0.3192	0.298	31	29	37
0.0435	0.0055	15.8588	16.1832	0.3244	0.3188	32	31	37
0.0435	0.0322	15.8637	16.2154	0.3517	0.3195	35	31	36
0.0435	1.0E-4	15.8701	16.2156	0.3455	0.3453	34	34	35
0.0108	0.0171	15.8759	16.2328	0.3568	0.3396	35	33	36
0.0108	0.0016	15.876	16.2345	0.3584	0.3567	35	35	35
0.0249	0.0058	15.8771	16.2403	0.3632	0.3574	36	35	35
0.0249	0.0057	15.8913	16.246	0.3547	0.349	35	34	34
0.0249	5.0E-4	15.8938	16.2466	0.3528	0.3522	35	35	33
0.0249	4.0E-4	15.9198	16.2471	0.3273	0.3268	32	32	32
0.0249	0.01	15.9206	16.2571	0.3365	0.3265	33	32	31
0.0249	0.0042	15.9336	16.2613	0.3277	0.3235	32	32	30
0.0027	0.0033	15.9462	16.2647	0.3184	0.3151	31	31	30
0.0081	0.0055	15.9571	16.2702	0.313	0.3075	31	30	32
0.0067	0.0439	15.9595	16.3141	0.3545	0.3106	35	31	38
0.0067	0.0023	15.9722	16.3165	0.3443	0.3419	34	34	37
0.0094	0.0148	15.9745	16.3313	0.3568	0.342	35	34	39
0.0030	0.0078	15.9753	16.3392	0.3639	0.356	36	35	39
0.0030	0.0012	15.9766	16.3405	0.3639	0.3626	36	36	38
0.0207	0.0187	15.9886	16.3593	0.3706	0.3518	37	35	39
0.0152	0.0115	15.99	16.3708	0.3808	0.3692	38	36	39
0.0152	0.012	16.0065	16.3829	0.3763	0.3643	37	36	38
0.0136	0.0016	16.0071	16.3846	0.3775	0.3758	37	37	38
0.0136	0.0073	16.039	16.392	0.353	0.3456	35	34	37
0.0215	0.0157	16.0419	16.4078	0.3658	0.35	36	35	39
0.0215	0.0015	16.0602	16.4094	0.3492	0.3476	34	34	38
0.0215	0.0041	16.0626	16.4135	0.3509	0.3467	35	34	37
0.0074	0.0106	16.0673	16.4241	0.3568	0.3461	35	34	37
0.0074	0.0020	16.074	16.4262	0.3521	0.3501	35	35	36
0.0074	0.0034	16.0843	16.4296	0.3453	0.3418	34	34	35
0.0073	0.0139	16.0863	16.4435	0.3572	0.3433	35	34	36
0.0039	0.0058	16.0876	16.4494	0.3618	0.3559	36	35	37
0.0194	0.0015	16.0959	16.451	0.3551	0.3535	35	35	37
0.0194	0.0033	16.1109	16.4543	0.3434	0.3401	34	34	36
0.0194	0.0139	16.1169	16.4682	0.3512	0.3373	35	33	35
0.0164	0.0040	16.1575	16.4723	0.3147	0.3107	31	31	35
0.0164	0.0095	16.1728	16.4818	0.309	0.2995	30	29	34
0.0164	0.0047	16.1815	16.4865	0.305	0.3003	30	30	33
0.0046	0.0085	16.225	16.4951	0.27	0.2615	27	26	34
0.0434	4.0E-4	16.2278	16.4956	0.2677	0.2672	26	26	34
0.0434	0.0238	16.2387	16.5195	0.2807	0.2569	28	25	33
0.0434	0.0036	16.2637	16.5231	0.2594	0.2557	25	25	32
0.0434	0.0083	16.2664	16.5314	0.2649	0.2566	26	25	31
0.0434	2.0E-4	16.2667	16.5316	0.2649	0.2646	26	26	30
0.0434	0.0042	16.2695	16.5359	0.2664	0.2621	26	26	29
0.0148	0.0132	16.2776	16.5492	0.2716	0.2583	27	25	29
0.0061	0.0095	16.2943	16.5587	0.2644	0.2549	26	25	29
0.0232	0.0104	16.2992	16.5692	0.27	0.2595	27	25	33
0.0232	0.0055	16.2992	16.5748	0.2755	0.2699	27	26	32
0.0232	0.0065	16.3057	16.5814	0.2756	0.269	27	26	31
0.0232	0.0051	16.3111	16.5866	0.2754	0.2702	27	27	30
0.0329	0.0035	16.3125	16.5901	0.2776	0.2741	27	27	30
0.0329	0.0159	16.3192	16.6061	0.2868	0.2708	28	27	29
0.0329	0.0080	16.3291	16.6141	0.285	0.2769	28	27	28
0.0179	0.0154	16.3292	16.6296	0.3003	0.2848	30	28	28
0.0179	2.0E-4	16.3387	16.6298	0.291	0.2908	29	29	27
0.0179	0.0058	16.3418	16.6356	0.2937	0.2879	29	28	26
6.0E-4	0.0138	16.347	16.6495	0.3025	0.2886	30	28	27
0.0054	0.0010	16.3677	16.6506	0.2828	0.2818	28	28	27
0.0054	0.0033	16.383	16.6539	0.2709	0.2676	27	26	26
0.0294	0.0072	16.3966	16.6612	0.2645	0.2573	26	25	26
0.0065	0.0336	16.3975	16.6948	0.2972	0.2636	29	26	27
0.019	0.0155	16.4025	16.7104	0.3078	0.2922	30	29	27
0.0108	0.0267	16.4241	16.7371	0.313	0.2863	31	28	28
0.0057	0.0025	16.4315	16.7397	0.3082	0.3056	30	30	28
0.0179	0.0164	16.4379	16.7562	0.3182	0.3017	31	30	29
0.0179	0.0049	16.4453	16.7611	0.3158	0.3108	31	31	28
0.0283	0.0073	16.4467	16.7685	0.3217	0.3144	32	31	29
0.0283	0.0242	16.4506	16.7927	0.342	0.3178	34	31	28
0.0076	0.0101	16.4701	16.8029	0.3327	0.3226	33	32	29
0.0239	0.0035	16.4866	16.8065	0.3198	0.3163	31	31	29
0.0239	0.0052	16.4906	16.8117	0.321	0.3158	32	31	28
0.0239	1.0E-4	16.4953	16.8118	0.3165	0.3164	31	31	27
0.0239	1.0E-4	16.5387	16.812	0.2732	0.2731	27	27	26
0.0177	0.0349	16.5536	16.8469	0.2932	0.2583	29	25	29
0.0177	5.0E-4	16.5598	16.8474	0.2876	0.2871	28	28	28
0.0177	0.0055	16.5634	16.853	0.2896	0.284	28	28	27
0.0018	0.0039	16.5636	16.857	0.2933	0.2894	29	28	27
0.0251	0.0080	16.5645	16.865	0.3004	0.2924	30	29	27
0.0251	0.0144	16.5661	16.8794	0.3133	0.2988	31	29	26
0.0119	0.0044	16.5893	16.8839	0.2945	0.29	29	29	26
0.0119	0.0108	16.6222	16.8947	0.2724	0.2616	27	26	25
0.03	0.0104	16.6402	16.9051	0.2649	0.2544	26	25	25
0.03	0.0041	16.649	16.9093	0.2602	0.256	26	25	24
0.03	0.0074	16.6497	16.9168	0.267	0.2595	26	25	23
0.0147	0.0114	16.6552	16.9282	0.273	0.2615	27	26	23
0.0147	0.0099	16.6846	16.9382	0.2535	0.2436	25	24	22
0.0415	0.042	16.691	16.9803	0.2892	0.2471	28	24	26
0.0415	0.0093	16.6975	16.9896	0.292	0.2827	29	28	25
0.0415	0.0044	16.7166	16.994	0.2773	0.2729	27	27	24
0.0415	0.0014	16.7272	16.9954	0.2682	0.2667	26	26	23
0.035	0.0272	16.7381	17.0227	0.2845	0.2573	28	25	24
0.035	0.0082	16.7438	17.031	0.2871	0.2788	28	27	23
0.035	0.0179	16.7466	17.0489	0.3022	0.2843	30	28	22
0.0397	0.02	16.7646	17.0689	0.3043	0.2842	30	28	25
0.0397	0.0021	16.767	17.0711	0.304	0.3018	30	30	24
0.0397	0.02	16.7954	17.0911	0.2956	0.2756	29	27	23
0.0107	0.019	16.7987	17.1101	0.3114	0.2924	31	29	23
0.0057	0.0113	16.8063	17.1215	0.3151	0.3038	31	30	24
0.0017	0.0020	16.8303	17.1235	0.2932	0.2912	29	29	24
0.0017	4.0E-4	16.8357	17.1239	0.2882	0.2878	28	28	23
0.0102	0.0017	16.8369	17.1256	0.2887	0.287	28	28	23
0.0102	0.0029	16.8389	17.1285	0.2896	0.2867	28	28	22
0.0041	0.0071	16.8566	17.1356	0.279	0.2718	27	27	22
0.0041	0.0	16.8585	17.1356	0.2771	0.2771	27	27	21
0.0041	6.0E-4	16.8836	17.1363	0.2526	0.252	25	25	20
0.0102	0.0096	16.8956	17.1459	0.2503	0.2407	25	24	20
0.0092	0.0074	16.9257	17.1533	0.2276	0.2202	22	22	20
0.0141	0.0102	16.9405	17.1635	0.223	0.2128	22	21	20
0.0091	0.0177	16.9455	17.1813	0.2358	0.218	23	21	20
0.0089	0.0086	16.9523	17.19	0.2376	0.229	23	22	20
0.0031	0.0077	16.963	17.1977	0.2346	0.2269	23	22	22
0.0071	0.0046	16.9746	17.2024	0.2277	0.2231	22	22	22
0.0071	0.0013	17.0162	17.2037	0.1875	0.1861	18	18	21
0.0038	0.0042	17.018	17.2079	0.1899	0.1856	18	18	21
0.0189	0.0069	17.0531	17.2149	0.1618	0.1548	16	15	21
0.0189	0.0024	17.0633	17.2174	0.154	0.1516	15	15	20
0.0189	0.0082	17.0635	17.2257	0.1621	0.1538	16	15	19
0.0205	0.0188	17.065	17.2445	0.1794	0.1606	17	16	21
0.0205	0.0047	17.1048	17.2493	0.1444	0.1396	14	13	20
0.0205	0.0018	17.1156	17.2511	0.1355	0.1336	13	13	19
0.0054	0.0342	17.1166	17.2854	0.1687	0.1344	16	13	24
