K: 5
Lambda: 30.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
46.1602    	0.0352 	0.03 	0.891 	45.96    	46.1602    	0.0697 	0.0997 	1.3498 	2.2408 	
46.1902    	0.0352 	0.03 	0.8926 	45.9842    	46.1902    	0.0698 	0.0998 	1.3495 	2.2422 	
46.3102    	0.0353 	0.03 	0.8925 	46.1035    	46.3102    	0.0699 	0.0999 	1.3494 	2.242 	
46.3402    	0.0352 	0.03 	0.8962 	46.1234    	46.3402    	0.07 	0.1 	1.3464 	2.2427 	
46.4302    	0.0353 	0.03 	0.896 	46.1843    	46.4302    	0.0701 	0.1001 	1.3472 	2.2433 	
46.4602    	0.0353 	0.03 	0.8964 	46.1946    	46.4602    	0.0703 	0.1003 	1.3475 	2.2439 	
46.4902    	0.0353 	0.03 	0.8962 	46.2168    	46.4902    	0.0704 	0.1004 	1.3491 	2.2454 	
46.5202    	0.0352 	0.03 	0.8961 	46.2986    	46.5202    	0.0705 	0.1005 	1.3507 	2.2468 	
46.6702    	0.0353 	0.03 	0.899 	46.3687    	46.6702    	0.0707 	0.1007 	1.3484 	2.2475 	
46.7002    	0.0353 	0.03 	0.8988 	46.4174    	46.7002    	0.0708 	0.1008 	1.3492 	2.2481 	
46.8202    	0.0353 	0.03 	0.8984 	46.5256    	46.8202    	0.071 	0.101 	1.3494 	2.2479 	
46.8502    	0.0353 	0.03 	0.898 	46.5323    	46.8502    	0.0712 	0.1012 	1.3496 	2.2477 	
46.8802    	0.0353 	0.03 	0.8981 	46.5349    	46.8802    	0.0714 	0.1014 	1.3485 	2.2466 	
46.9102    	0.0353 	0.03 	0.898 	46.5553    	46.9102    	0.0716 	0.1016 	1.3475 	2.2456 	
46.9402    	0.0353 	0.03 	0.8979 	46.5788    	46.9402    	0.0718 	0.1018 	1.3466 	2.2446 	
46.9702    	0.0353 	0.03 	0.8978 	46.6489    	46.9702    	0.072 	0.102 	1.3457 	2.2436 	
47.004    	0.0353 	0.03 	0.8988 	46.974    	47.004    	0.0719 	0.1019 	1.3437 	2.2425 	
47.034    	0.0354 	0.03 	0.8983 	46.9909    	47.034    	0.0719 	0.1019 	1.344 	2.2423 	
47.064    	0.0353 	0.03 	0.8977 	47.0052    	47.064    	0.0718 	0.1018 	1.3443 	2.2421 	
47.094    	0.0353 	0.03 	0.8972 	47.0225    	47.094    	0.0718 	0.1018 	1.3438 	2.2411 	
47.1747    	0.0353 	0.03 	0.897 	47.1447    	47.1747    	0.0717 	0.1017 	1.343 	2.2401 	
47.2047    	0.0353 	0.03 	0.897 	47.1466    	47.2047    	0.0717 	0.1017 	1.3428 	2.2399 	
47.2347    	0.0353 	0.03 	0.8992 	47.1901    	47.2347    	0.0717 	0.1017 	1.3405 	2.2397 	
47.2647    	0.0353 	0.03 	0.8988 	47.1944    	47.2647    	0.0716 	0.1016 	1.3406 	2.2395 	
47.2947    	0.0353 	0.03 	0.8985 	47.2285    	47.2947    	0.0716 	0.1016 	1.3407 	2.2393 	
47.3247    	0.0353 	0.03 	0.9014 	47.2371    	47.3247    	0.0716 	0.1016 	1.3384 	2.2399 	
47.4147    	0.0353 	0.03 	0.901 	47.3228    	47.4147    	0.0716 	0.1016 	1.3403 	2.2414 	
47.4447    	0.0353 	0.03 	0.9006 	47.3295    	47.4447    	0.0716 	0.1016 	1.3421 	2.2428 	
47.4747    	0.0353 	0.03 	0.9005 	47.3435    	47.4747    	0.0716 	0.1016 	1.3429 	2.2434 	
47.5047    	0.0352 	0.03 	0.9003 	47.3451    	47.5047    	0.0717 	0.1017 	1.3437 	2.244 	
47.5347    	0.0352 	0.03 	0.9012 	47.3549    	47.5347    	0.0717 	0.1017 	1.3434 	2.2446 	
47.5647    	0.0352 	0.03 	0.901 	47.36    	47.5647    	0.0718 	0.1018 	1.3443 	2.2453 	
47.5947    	0.0353 	0.03 	0.9005 	47.3683    	47.5947    	0.0719 	0.1019 	1.3453 	2.2459 	
47.6247    	0.0353 	0.03 	0.9 	47.3995    	47.6247    	0.072 	0.102 	1.3464 	2.2465 	
47.6547    	0.0352 	0.03 	0.8995 	47.4736    	47.6547    	0.0721 	0.1021 	1.3467 	2.2463 	
47.6847    	0.0352 	0.03 	0.9003 	47.5151    	47.6847    	0.0721 	0.1021 	1.3449 	2.2453 	
47.7147    	0.0352 	0.03 	0.9001 	47.5285    	47.7147    	0.0722 	0.1022 	1.3442 	2.2443 	
47.7447    	0.0352 	0.03 	0.8998 	47.544    	47.7447    	0.0723 	0.1023 	1.3434 	2.2433 	
47.7847    	0.0352 	0.03 	0.8994 	47.7547    	47.7847    	0.0722 	0.1022 	1.3428 	2.2423 	
47.8147    	0.0352 	0.03 	0.8989 	47.7579    	47.8147    	0.0722 	0.1022 	1.3422 	2.2412 	
47.8638    	0.0353 	0.03 	0.8985 	47.8338    	47.8638    	0.0721 	0.1021 	1.3417 	2.2402 	
47.947    	0.0353 	0.03 	0.8985 	47.917    	47.947    	0.0721 	0.1021 	1.3407 	2.2392 	
47.977    	0.0353 	0.03 	0.8985 	47.9261    	47.977    	0.072 	0.102 	1.3405 	2.239 	
48.007    	0.0353 	0.03 	0.898 	47.9612    	48.007    	0.072 	0.102 	1.3408 	2.2389 	
48.037    	0.0353 	0.03 	0.8976 	47.9675    	48.037    	0.072 	0.102 	1.341 	2.2387 	
48.067    	0.0353 	0.03 	0.8971 	48.0001    	48.067    	0.0719 	0.1019 	1.3405 	2.2377 	
48.1207    	0.0353 	0.03 	0.897 	48.0907    	48.1207    	0.0719 	0.1019 	1.3396 	2.2367 	
48.1591    	0.0353 	0.03 	0.8967 	48.1291    	48.1591    	0.0718 	0.1018 	1.339 	2.2357 	
48.1891    	0.0353 	0.03 	0.8963 	48.1307    	48.1891    	0.0718 	0.1018 	1.3383 	2.2347 	
48.2285    	0.0353 	0.03 	0.8984 	48.1985    	48.2285    	0.0717 	0.1017 	1.3368 	2.2353 	
48.2585    	0.0353 	0.03 	0.8985 	48.2061    	48.2585    	0.0717 	0.1017 	1.3373 	2.2359 	
48.2885    	0.0352 	0.03 	0.9002 	48.2065    	48.2885    	0.0717 	0.1017 	1.3371 	2.2373 	
48.3185    	0.0352 	0.03 	0.9001 	48.2284    	48.3185    	0.0717 	0.1017 	1.3386 	2.2387 	
48.3485    	0.0352 	0.03 	0.9 	48.2369    	48.3485    	0.0717 	0.1017 	1.3401 	2.2401 	
48.3785    	0.0352 	0.03 	0.9004 	48.266    	48.3785    	0.0717 	0.1017 	1.3411 	2.2416 	
48.4085    	0.0352 	0.03 	0.9002 	48.2794    	48.4085    	0.0717 	0.1017 	1.3427 	2.243 	
48.4385    	0.0352 	0.03 	0.9005 	48.2894    	48.4385    	0.0717 	0.1017 	1.3438 	2.2444 	
48.4985    	0.0352 	0.03 	0.9006 	48.3665    	48.4985    	0.0718 	0.1018 	1.3452 	2.2458 	
48.5285    	0.0352 	0.03 	0.9005 	48.3887    	48.5285    	0.0718 	0.1018 	1.3466 	2.2472 	
48.5585    	0.0352 	0.03 	0.9004 	48.4311    	48.5585    	0.0718 	0.1018 	1.3481 	2.2486 	
48.6185    	0.0352 	0.03 	0.9001 	48.4641    	48.6185    	0.0718 	0.1018 	1.3498 	2.25 	
48.6485    	0.0352 	0.03 	0.8999 	48.4908    	48.6485    	0.0719 	0.1019 	1.3514 	2.2513 	
48.6785    	0.0352 	0.03 	0.8996 	48.5227    	48.6785    	0.0719 	0.1019 	1.3523 	2.2519 	
48.7085    	0.0352 	0.03 	0.8994 	48.5589    	48.7085    	0.072 	0.102 	1.3531 	2.2525 	
48.7385    	0.0352 	0.03 	0.8994 	48.5772    	48.7385    	0.072 	0.102 	1.3529 	2.2523 	
48.7685    	0.0352 	0.03 	0.8993 	48.5866    	48.7685    	0.0721 	0.1021 	1.3536 	2.2529 	
48.7985    	0.0352 	0.03 	0.9025 	48.6109    	48.7985    	0.0721 	0.1021 	1.3518 	2.2543 	
48.8885    	0.0351 	0.03 	0.9042 	48.7494    	48.8885    	0.0722 	0.1022 	1.3514 	2.2557 	
48.9785    	0.0352 	0.03 	0.9041 	48.793    	48.9785    	0.0722 	0.1022 	1.3521 	2.2563 	
49.0085    	0.0352 	0.03 	0.9039 	48.7991    	49.0085    	0.0723 	0.1023 	1.3529 	2.2569 	
49.0385    	0.0351 	0.03 	0.9036 	48.8036    	49.0385    	0.0724 	0.1024 	1.3538 	2.2575 	
49.0685    	0.0352 	0.03 	0.9032 	48.8061    	49.0685    	0.0726 	0.1026 	1.354 	2.2573 	
49.0985    	0.0352 	0.03 	0.9028 	48.8187    	49.0985    	0.0727 	0.1027 	1.3542 	2.257 	
49.1285    	0.0352 	0.03 	0.9025 	48.8598    	49.1285    	0.0728 	0.1028 	1.3543 	2.2568 	
49.1585    	0.0351 	0.03 	0.9021 	48.8843    	49.1585    	0.073 	0.103 	1.3545 	2.2566 	
49.1885    	0.0352 	0.03 	0.9019 	48.8939    	49.1885    	0.0731 	0.1031 	1.3545 	2.2564 	
49.2185    	0.0351 	0.03 	0.9017 	48.8988    	49.2185    	0.0733 	0.1033 	1.3545 	2.2562 	
49.2485    	0.0352 	0.03 	0.9013 	48.9494    	49.2485    	0.0734 	0.1034 	1.3539 	2.2553 	
49.2785    	0.0351 	0.03 	0.901 	48.9865    	49.2785    	0.0736 	0.1036 	1.3533 	2.2543 	
49.3309    	0.0351 	0.03 	0.9009 	49.3009    	49.3309    	0.0735 	0.1035 	1.3524 	2.2533 	
49.3609    	0.0351 	0.03 	0.9009 	49.3069    	49.3609    	0.0735 	0.1035 	1.3513 	2.2523 	
49.3909    	0.0352 	0.03 	0.9007 	49.3448    	49.3909    	0.0734 	0.1034 	1.3514 	2.2521 	
49.4209    	0.0351 	0.03 	0.9004 	49.3748    	49.4209    	0.0734 	0.1034 	1.3514 	2.2519 	
49.4509    	0.0351 	0.03 	0.9001 	49.3831    	49.4509    	0.0734 	0.1034 	1.3508 	2.2509 	
49.4809    	0.0351 	0.03 	0.8998 	49.4358    	49.4809    	0.0733 	0.1033 	1.3501 	2.25 	
49.5292    	0.0352 	0.03 	0.8995 	49.4992    	49.5292    	0.0733 	0.1033 	1.3495 	2.249 	
49.5592    	0.0351 	0.03 	0.8992 	49.5185    	49.5592    	0.0732 	0.1032 	1.3488 	2.248 	
49.6064    	0.0352 	0.03 	0.8988 	49.5764    	49.6064    	0.0732 	0.1032 	1.3482 	2.247 	
49.682    	0.0352 	0.03 	0.8986 	49.652    	49.682    	0.0731 	0.1031 	1.3474 	2.2461 	
49.712    	0.0352 	0.03 	0.8985 	49.6603    	49.712    	0.0731 	0.1031 	1.3466 	2.2451 	
49.742    	0.0351 	0.03 	0.8983 	49.7042    	49.742    	0.073 	0.103 	1.3457 	2.2441 	
49.775    	0.0352 	0.03 	0.8979 	49.745    	49.775    	0.073 	0.103 	1.3468 	2.2447 	
49.805    	0.0352 	0.03 	0.8974 	49.7479    	49.805    	0.0729 	0.1029 	1.3478 	2.2453 	
49.835    	0.0352 	0.03 	0.897 	49.7506    	49.835    	0.0729 	0.1029 	1.3481 	2.2451 	
49.865    	0.0352 	0.03 	0.8965 	49.7639    	49.865    	0.0729 	0.1029 	1.3483 	2.2449 	
49.895    	0.0352 	0.03 	0.8961 	49.8606    	49.895    	0.0729 	0.1029 	1.3486 	2.2447 	
49.925    	0.0352 	0.03 	0.8956 	49.8629    	49.925    	0.0728 	0.1028 	1.3481 	2.2438 	
49.9904    	0.0352 	0.03 	0.8952 	49.9604    	49.9904    	0.0728 	0.1028 	1.3475 	2.2428 	
50.0204    	0.0352 	0.03 	0.8948 	49.9625    	50.0204    	0.0727 	0.1027 	1.3469 	2.2418 	
50.0671    	0.0352 	0.03 	0.8948 	50.0371    	50.0671    	0.0727 	0.1027 	1.3461 	2.2409 	
50.0971    	0.0352 	0.03 	0.8946 	50.041    	50.0971    	0.0726 	0.1026 	1.3453 	2.2399 	
50.1271    	0.0352 	0.03 	0.8949 	50.0796    	50.1271    	0.0726 	0.1026 	1.3441 	2.239 	
50.1571    	0.0352 	0.03 	0.8946 	50.1267    	50.1571    	0.0725 	0.1025 	1.3433 	2.238 	
50.1871    	0.0351 	0.03 	0.8944 	50.1502    	50.1871    	0.0725 	0.1025 	1.3426 	2.2371 	
50.2305    	0.0352 	0.03 	0.8942 	50.2005    	50.2305    	0.0724 	0.1024 	1.3427 	2.2369 	
50.2605    	0.0352 	0.03 	0.8939 	50.2082    	50.2605    	0.0724 	0.1024 	1.3427 	2.2367 	
50.2905    	0.0351 	0.03 	0.8941 	50.2278    	50.2905    	0.0724 	0.1024 	1.3423 	2.2365 	
50.3205    	0.0351 	0.03 	0.8968 	50.2774    	50.3205    	0.0723 	0.1023 	1.3403 	2.2371 	
50.3505    	0.0351 	0.03 	0.8966 	50.2794    	50.3505    	0.0723 	0.1023 	1.341 	2.2377 	
50.3805    	0.0351 	0.03 	0.8966 	50.306    	50.3805    	0.0723 	0.1023 	1.3416 	2.2383 	
50.4105    	0.0351 	0.03 	0.8968 	50.3177    	50.4105    	0.0723 	0.1023 	1.342 	2.2388 	
50.4405    	0.0351 	0.03 	0.8967 	50.3247    	50.4405    	0.0723 	0.1023 	1.3427 	2.2394 	
50.4705    	0.0351 	0.03 	0.8976 	50.3701    	50.4705    	0.0723 	0.1023 	1.3424 	2.24 	
50.5005    	0.0351 	0.03 	0.8975 	50.4022    	50.5005    	0.0723 	0.1023 	1.343 	2.2406 	
50.5305    	0.0351 	0.03 	0.8986 	50.4285    	50.5305    	0.0723 	0.1023 	1.3425 	2.2412 	
50.5905    	0.0351 	0.03 	0.8984 	50.4846    	50.5905    	0.0723 	0.1023 	1.3441 	2.2425 	
50.6205    	0.0351 	0.03 	0.8982 	50.5208    	50.6205    	0.0723 	0.1023 	1.3456 	2.2439 	
50.6505    	0.0351 	0.03 	0.898 	50.5342    	50.6505    	0.0723 	0.1023 	1.3471 	2.2452 	
50.6805    	0.0351 	0.03 	0.8988 	50.5374    	50.6805    	0.0723 	0.1023 	1.3477 	2.2465 	
50.7405    	0.0351 	0.03 	0.8986 	50.5816    	50.7405    	0.0724 	0.1024 	1.3492 	2.2479 	
50.7705    	0.0351 	0.03 	0.8986 	50.6276    	50.7705    	0.0724 	0.1024 	1.3506 	2.2492 	
50.8005    	0.0351 	0.03 	0.8985 	50.6287    	50.8005    	0.0724 	0.1024 	1.352 	2.2505 	
50.8605    	0.0351 	0.03 	0.8981 	50.6884    	50.8605    	0.0725 	0.1025 	1.3537 	2.2518 	
50.8905    	0.0351 	0.03 	0.8977 	50.6906    	50.8905    	0.0726 	0.1026 	1.3554 	2.2532 	
50.9205    	0.0351 	0.03 	0.8973 	50.724    	50.9205    	0.0726 	0.1026 	1.3564 	2.2537 	
50.9505    	0.0351 	0.03 	0.8969 	50.769    	50.9505    	0.0727 	0.1027 	1.3574 	2.2543 	
50.9805    	0.0351 	0.03 	0.8965 	50.8051    	50.9805    	0.0728 	0.1028 	1.3583 	2.2549 	
51.0105    	0.0351 	0.03 	0.8962 	50.8088    	51.0105    	0.0728 	0.1028 	1.3584 	2.2547 	
51.0405    	0.0351 	0.03 	0.8961 	50.8228    	51.0405    	0.0729 	0.1029 	1.3575 	2.2537 	
51.0705    	0.0351 	0.03 	0.8958 	50.8425    	51.0705    	0.073 	0.103 	1.3584 	2.2543 	
51.1005    	0.0351 	0.03 	0.8955 	50.9271    	51.1005    	0.0731 	0.1031 	1.3593 	2.2549 	
51.1305    	0.035 	0.03 	0.8973 	50.9413    	51.1305    	0.0731 	0.1031 	1.3573 	2.2547 	
51.1605    	0.035 	0.03 	0.8974 	51.0124    	51.1605    	0.0732 	0.1032 	1.357 	2.2545 	
51.1905    	0.0351 	0.03 	0.8971 	51.0484    	51.1905    	0.0732 	0.1032 	1.3571 	2.2543 	
51.2205    	0.035 	0.03 	0.8968 	51.055    	51.2205    	0.0732 	0.1032 	1.3572 	2.2541 	
51.2505    	0.035 	0.03 	0.9024 	51.0607    	51.2505    	0.0733 	0.1033 	1.3522 	2.2546 	
51.2805    	0.035 	0.03 	0.902 	51.1266    	51.2805    	0.0733 	0.1033 	1.3532 	2.2552 	
51.3105    	0.035 	0.03 	0.9016 	51.1355    	51.3105    	0.0734 	0.1034 	1.3541 	2.2558 	
51.3405    	0.035 	0.03 	0.9015 	51.1673    	51.3405    	0.0734 	0.1034 	1.3556 	2.2571 	
51.3705    	0.035 	0.03 	0.9013 	51.2249    	51.3705    	0.0735 	0.1035 	1.357 	2.2584 	
51.4305    	0.035 	0.03 	0.9012 	51.2477    	51.4305    	0.0735 	0.1035 	1.3585 	2.2597 	
51.5805    	0.0351 	0.03 	0.9016 	51.3774    	51.5805    	0.0736 	0.1036 	1.3571 	2.2587 	
51.6105    	0.0351 	0.03 	0.9012 	51.3856    	51.6105    	0.0737 	0.1037 	1.3565 	2.2578 	
51.6405    	0.0351 	0.03 	0.9008 	51.3962    	51.6405    	0.0738 	0.1038 	1.356 	2.2569 	
51.7141    	0.0351 	0.03 	0.9005 	51.6841    	51.7141    	0.0738 	0.1038 	1.3554 	2.2559 	
51.7722    	0.0351 	0.03 	0.9003 	51.7422    	51.7722    	0.0737 	0.1037 	1.3547 	2.255 	
51.8255    	0.0351 	0.03 	0.906 	51.7955    	51.8255    	0.0736 	0.1036 	1.348 	2.254 	
51.8855    	0.0351 	0.03 	0.9063 	51.8265    	51.8855    	0.0736 	0.1036 	1.349 	2.2553 	
52.0055    	0.0351 	0.03 	0.9064 	51.8533    	52.0055    	0.0736 	0.1036 	1.3502 	2.2566 	
52.1255    	0.0351 	0.03 	0.9062 	51.9338    	52.1255    	0.0737 	0.1037 	1.3502 	2.2565 	
52.1555    	0.0351 	0.03 	0.906 	51.938    	52.1555    	0.0738 	0.1038 	1.3502 	2.2563 	
52.1855    	0.0351 	0.03 	0.9068 	51.9615    	52.1855    	0.0739 	0.1039 	1.35 	2.2568 	
52.2155    	0.0352 	0.03 	0.9064 	51.9664    	52.2155    	0.074 	0.104 	1.351 	2.2574 	
52.2455    	0.0351 	0.03 	0.9059 	51.9777    	52.2455    	0.0741 	0.1041 	1.352 	2.2579 	
52.2755    	0.0351 	0.03 	0.9054 	52.0062    	52.2755    	0.0742 	0.1042 	1.3522 	2.2577 	
52.3055    	0.0351 	0.03 	0.9051 	52.0193    	52.3055    	0.0744 	0.1044 	1.3517 	2.2568 	
52.3355    	0.0351 	0.03 	0.9047 	52.118    	52.3355    	0.0745 	0.1045 	1.3511 	2.2559 	
52.4065    	0.0351 	0.03 	0.9047 	52.3765    	52.4065    	0.0744 	0.1044 	1.3502 	2.2549 	
52.4386    	0.0351 	0.03 	0.9047 	52.4086    	52.4386    	0.0743 	0.1043 	1.3493 	2.254 	
52.4686    	0.0351 	0.03 	0.9044 	52.4141    	52.4686    	0.0743 	0.1043 	1.3494 	2.2538 	
52.4986    	0.0351 	0.03 	0.9041 	52.4482    	52.4986    	0.0743 	0.1043 	1.3495 	2.2536 	
52.5286    	0.0351 	0.03 	0.9063 	52.459    	52.5286    	0.0742 	0.1042 	1.3471 	2.2535 	
52.5586    	0.0351 	0.03 	0.9064 	52.5169    	52.5586    	0.0742 	0.1042 	1.3483 	2.2547 	
52.5886    	0.0351 	0.03 	0.9097 	52.5234    	52.5886    	0.0742 	0.1042 	1.3463 	2.256 	
52.6486    	0.0351 	0.03 	0.9093 	52.5478    	52.6486    	0.0742 	0.1042 	1.348 	2.2573 	
52.6786    	0.0351 	0.03 	0.9089 	52.5528    	52.6786    	0.0742 	0.1042 	1.3496 	2.2586 	
52.7086    	0.0351 	0.03 	0.9085 	52.5832    	52.7086    	0.0742 	0.1042 	1.3506 	2.2591 	
52.7386    	0.0351 	0.03 	0.908 	52.5888    	52.7386    	0.0742 	0.1042 	1.3516 	2.2597 	
52.7686    	0.0351 	0.03 	0.9076 	52.604    	52.7686    	0.0743 	0.1043 	1.3526 	2.2602 	
52.7986    	0.0351 	0.03 	0.9071 	52.615    	52.7986    	0.0743 	0.1043 	1.3529 	2.26 	
52.8286    	0.0351 	0.03 	0.9067 	52.6308    	52.8286    	0.0744 	0.1044 	1.3531 	2.2598 	
52.8586    	0.0351 	0.03 	0.9063 	52.7106    	52.8586    	0.0744 	0.1044 	1.3533 	2.2596 	
52.8886    	0.0351 	0.03 	0.9059 	52.7146    	52.8886    	0.0745 	0.1045 	1.3528 	2.2587 	
52.9407    	0.0351 	0.03 	0.9058 	52.9107    	52.9407    	0.0744 	0.1044 	1.352 	2.2578 	
52.9707    	0.0351 	0.03 	0.9064 	52.9204    	52.9707    	0.0744 	0.1044 	1.3504 	2.2569 	
53.0007    	0.0351 	0.03 	0.9061 	52.963    	53.0007    	0.0743 	0.1043 	1.3506 	2.2567 	
53.0307    	0.0351 	0.03 	0.9057 	52.9795    	53.0307    	0.0743 	0.1043 	1.3508 	2.2565 	
53.0607    	0.035 	0.03 	0.9062 	52.9832    	53.0607    	0.0743 	0.1043 	1.3493 	2.2556 	
53.1207    	0.0351 	0.03 	0.9058 	53.0738    	53.1207    	0.0742 	0.1042 	1.351 	2.2569 	
53.1507    	0.0351 	0.03 	0.9054 	53.0742    	53.1507    	0.0742 	0.1042 	1.3527 	2.2581 	
53.1807    	0.035 	0.03 	0.905 	53.0812    	53.1807    	0.0742 	0.1042 	1.3537 	2.2587 	
53.2107    	0.035 	0.03 	0.9051 	53.0888    	53.2107    	0.0742 	0.1042 	1.3533 	2.2585 	
53.2707    	0.035 	0.03 	0.9059 	53.0978    	53.2707    	0.0743 	0.1043 	1.3538 	2.2597 	
53.3307    	0.035 	0.03 	0.9057 	53.2169    	53.3307    	0.0743 	0.1043 	1.3553 	2.261 	
53.3607    	0.035 	0.03 	0.9054 	53.2191    	53.3607    	0.0743 	0.1043 	1.3568 	2.2623 	
53.3907    	0.0351 	0.03 	0.9049 	53.2263    	53.3907    	0.0744 	0.1044 	1.3578 	2.2628 	
53.4207    	0.035 	0.03 	0.9045 	53.2279    	53.4207    	0.0744 	0.1044 	1.3588 	2.2633 	
53.4507    	0.035 	0.03 	0.904 	53.2618    	53.4507    	0.0745 	0.1045 	1.3591 	2.2631 	
53.4807    	0.035 	0.03 	0.9038 	53.2764    	53.4807    	0.0746 	0.1046 	1.3584 	2.2622 	
53.5107    	0.035 	0.03 	0.9035 	53.2946    	53.5107    	0.0746 	0.1046 	1.3578 	2.2613 	
53.5621    	0.035 	0.03 	0.9037 	53.5321    	53.5621    	0.0746 	0.1046 	1.3566 	2.2604 	
53.5921    	0.035 	0.03 	0.9042 	53.5582    	53.5921    	0.0745 	0.1045 	1.3553 	2.2595 	
53.6221    	0.035 	0.03 	0.9047 	53.5834    	53.6221    	0.0745 	0.1045 	1.3545 	2.2593 	
53.6521    	0.035 	0.03 	0.9044 	53.6027    	53.6521    	0.0744 	0.1044 	1.3547 	2.2591 	
53.6821    	0.035 	0.03 	0.904 	53.6211    	53.6821    	0.0744 	0.1044 	1.3549 	2.2589 	
53.7121    	0.035 	0.03 	0.9036 	53.6391    	53.7121    	0.0744 	0.1044 	1.3544 	2.258 	
53.7497    	0.035 	0.03 	0.9035 	53.7197    	53.7497    	0.0743 	0.1043 	1.3543 	2.2579 	
53.7797    	0.035 	0.03 	0.9044 	53.7204    	53.7797    	0.0743 	0.1043 	1.3532 	2.2577 	
53.8097    	0.035 	0.03 	0.9047 	53.7366    	53.8097    	0.0743 	0.1043 	1.3528 	2.2575 	
53.8397    	0.035 	0.03 	0.9044 	53.7765    	53.8397    	0.0743 	0.1043 	1.3543 	2.2587 	
53.8697    	0.035 	0.03 	0.9041 	53.7902    	53.8697    	0.0742 	0.1042 	1.3559 	2.26 	
53.8997    	0.035 	0.03 	0.9037 	53.8143    	53.8997    	0.0742 	0.1042 	1.3568 	2.2605 	
53.9297    	0.035 	0.03 	0.9033 	53.8221    	53.9297    	0.0742 	0.1042 	1.3577 	2.261 	
53.9597    	0.035 	0.03 	0.9029 	53.8248    	53.9597    	0.0742 	0.1042 	1.358 	2.2609 	
53.9897    	0.035 	0.03 	0.903 	53.886    	53.9897    	0.0742 	0.1042 	1.3569 	2.2599 	
54.0197    	0.035 	0.03 	0.9033 	53.9742    	54.0197    	0.0742 	0.1042 	1.3557 	2.2591 	
54.0497    	0.035 	0.03 	0.9034 	54.0007    	54.0497    	0.0742 	0.1042 	1.3547 	2.2582 	
54.0797    	0.035 	0.03 	0.903 	54.0227    	54.0797    	0.0741 	0.1041 	1.3542 	2.2573 	
54.1097    	0.035 	0.03 	0.9026 	54.0542    	54.1097    	0.0741 	0.1041 	1.3537 	2.2564 	
54.1666    	0.035 	0.03 	0.9022 	54.1366    	54.1666    	0.074 	0.104 	1.3533 	2.2555 	
54.1966    	0.035 	0.03 	0.9017 	54.1373    	54.1966    	0.074 	0.104 	1.3528 	2.2546 	
54.2849    	0.035 	0.03 	0.9015 	54.2549    	54.2849    	0.074 	0.104 	1.3521 	2.2537 	
54.3318    	0.035 	0.03 	0.9015 	54.3018    	54.3318    	0.0739 	0.1039 	1.3512 	2.2528 	
54.3618    	0.035 	0.03 	0.9013 	54.307    	54.3618    	0.0739 	0.1039 	1.3512 	2.2526 	
54.3918    	0.035 	0.03 	0.9012 	54.3396    	54.3918    	0.0738 	0.1038 	1.3512 	2.2524 	
54.4218    	0.035 	0.03 	0.9011 	54.3467    	54.4218    	0.0738 	0.1038 	1.3504 	2.2515 	
54.4518    	0.035 	0.03 	0.9012 	54.3927    	54.4518    	0.0738 	0.1038 	1.3494 	2.2507 	
54.4818    	0.035 	0.03 	0.9011 	54.4299    	54.4818    	0.0737 	0.1037 	1.3493 	2.2505 	
54.5118    	0.035 	0.03 	0.901 	54.4579    	54.5118    	0.0737 	0.1037 	1.3492 	2.2503 	
54.5418    	0.035 	0.03 	0.9006 	54.4788    	54.5418    	0.0737 	0.1037 	1.3487 	2.2494 	
54.5718    	0.035 	0.03 	0.9002 	54.5175    	54.5718    	0.0736 	0.1036 	1.3483 	2.2485 	
54.6391    	0.035 	0.03 	0.8999 	54.6091    	54.6391    	0.0736 	0.1036 	1.3477 	2.2477 	
54.6691    	0.035 	0.03 	0.8996 	54.6298    	54.6691    	0.0735 	0.1035 	1.3471 	2.2468 	
54.7231    	0.035 	0.03 	0.9016 	54.6931    	54.7231    	0.0735 	0.1035 	1.3442 	2.2459 	
54.7531    	0.035 	0.03 	0.9013 	54.7165    	54.7531    	0.0734 	0.1034 	1.3444 	2.2457 	
54.7831    	0.035 	0.03 	0.9009 	54.7245    	54.7831    	0.0734 	0.1034 	1.3446 	2.2456 	
54.8131    	0.035 	0.03 	0.9006 	54.7294    	54.8131    	0.0734 	0.1034 	1.344 	2.2447 	
54.8431    	0.035 	0.03 	0.9003 	54.8079    	54.8431    	0.0734 	0.1034 	1.3435 	2.2438 	
54.9036    	0.035 	0.03 	0.9005 	54.8736    	54.9036    	0.0733 	0.1033 	1.3431 	2.2436 	
54.9336    	0.035 	0.03 	0.9013 	54.8834    	54.9336    	0.0733 	0.1033 	1.3428 	2.2442 	
54.9636    	0.0351 	0.03 	0.9008 	54.8954    	54.9636    	0.0732 	0.1032 	1.3445 	2.2454 	
54.9936    	0.0351 	0.03 	0.9003 	54.9215    	54.9936    	0.0732 	0.1032 	1.3462 	2.2466 	
55.0236    	0.035 	0.03 	0.8999 	54.9309    	55.0236    	0.0732 	0.1032 	1.3472 	2.2471 	
55.0536    	0.035 	0.03 	0.8994 	54.945    	55.0536    	0.0732 	0.1032 	1.3476 	2.247 	
55.0836    	0.035 	0.03 	0.8989 	54.9574    	55.0836    	0.0732 	0.1032 	1.3472 	2.2461 	
