K: 5
Lambda: 50.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
47.2238    	0.026 	0.0252 	1.0911 	47.0954    	47.2238    	0.4549 	0.4769 	1.8145 	2.9057 	
47.2244    	0.026 	0.0252 	1.09 	47.1156    	47.2244    	0.4545 	0.4766 	1.8147 	2.9048 	
47.3625    	0.026 	0.0252 	1.0894 	47.1655    	47.3625    	0.4542 	0.4763 	1.8154 	2.9049 	
47.3783    	0.026 	0.0251 	1.0902 	47.1762    	47.3783    	0.454 	0.476 	1.8157 	2.906 	
47.3896    	0.026 	0.0251 	1.0894 	47.2194    	47.3896    	0.4537 	0.4757 	1.8176 	2.907 	
47.4252    	0.026 	0.0251 	1.0895 	47.2402    	47.4252    	0.4534 	0.4754 	1.8186 	2.9081 	
47.8825    	0.026 	0.0252 	1.0894 	47.3749    	47.8825    	0.4534 	0.4754 	1.8178 	2.9072 	
47.8842    	0.026 	0.0252 	1.0883 	47.3758    	47.8842    	0.4534 	0.4755 	1.8179 	2.9063 	
48.0034    	0.0261 	0.0252 	1.0884 	47.4558    	48.0034    	0.4535 	0.4755 	1.818 	2.9064 	
48.0726    	0.0261 	0.0253 	1.0891 	47.4944    	48.0726    	0.4535 	0.4757 	1.8183 	2.9075 	
48.1364    	0.0261 	0.0253 	1.0898 	47.4986    	48.1364    	0.4537 	0.4758 	1.8187 	2.9086 	
48.1373    	0.0261 	0.0253 	1.0888 	47.4993    	48.1373    	0.4538 	0.476 	1.8208 	2.9097 	
48.1405    	0.0261 	0.0252 	1.0878 	47.5007    	48.1405    	0.454 	0.4761 	1.8219 	2.9098 	
48.2466    	0.0261 	0.0253 	1.0881 	47.5374    	48.2466    	0.4543 	0.4764 	1.8226 	2.9108 	
48.2615    	0.0261 	0.0253 	1.0877 	47.5727    	48.2615    	0.4545 	0.4766 	1.8242 	2.9119 	
48.2861    	0.0261 	0.0253 	1.0873 	47.5971    	48.2861    	0.4547 	0.4768 	1.8256 	2.913 	
48.3665    	0.0261 	0.0253 	1.0891 	47.6263    	48.3665    	0.4549 	0.477 	1.8239 	2.9131 	
48.3776    	0.0261 	0.0253 	1.0893 	47.6266    	48.3776    	0.4552 	0.4773 	1.8248 	2.9142 	
48.4873    	0.0261 	0.0253 	1.089 	47.7656    	48.4873    	0.4555 	0.4776 	1.8262 	2.9152 	
48.527    	0.0261 	0.0253 	1.0894 	47.7909    	48.527    	0.4557 	0.4778 	1.8269 	2.9163 	
48.5292    	0.0261 	0.0253 	1.0884 	47.8526    	48.5292    	0.4559 	0.478 	1.8289 	2.9174 	
48.5503    	0.0261 	0.0253 	1.0882 	47.8598    	48.5503    	0.4561 	0.4782 	1.8302 	2.9184 	
48.5965    	0.0261 	0.0253 	1.0881 	47.9176    	48.5965    	0.4563 	0.4784 	1.8313 	2.9195 	
48.7765    	0.0262 	0.0253 	1.0874 	47.955    	48.7765    	0.4566 	0.4787 	1.8331 	2.9205 	
48.8048    	0.0261 	0.0253 	1.0869 	47.9564    	48.8048    	0.457 	0.4791 	1.8346 	2.9216 	
49.0225    	0.0261 	0.0253 	1.0865 	48.11    	49.0225    	0.4574 	0.4795 	1.8361 	2.9227 	
49.3027    	0.0262 	0.0254 	1.0917 	48.2747    	49.3027    	0.4579 	0.4801 	1.829 	2.9208 	
49.334    	0.0262 	0.0254 	1.0926 	48.3081    	49.334    	0.4585 	0.4806 	1.8282 	2.9208 	
49.3399    	0.0262 	0.0254 	1.0917 	48.3087    	49.3399    	0.459 	0.4811 	1.8302 	2.9219 	
49.3489    	0.0262 	0.0254 	1.0908 	48.3102    	49.3489    	0.4596 	0.4817 	1.8321 	2.923 	
49.3721    	0.0262 	0.0254 	1.0902 	48.3163    	49.3721    	0.4601 	0.4822 	1.8327 	2.923 	
49.3804    	0.0262 	0.0254 	1.0894 	48.3623    	49.3804    	0.4607 	0.4828 	1.8327 	2.9221 	
49.3927    	0.0262 	0.0254 	1.0888 	48.3708    	49.3927    	0.4612 	0.4833 	1.8315 	2.9203 	
49.4013    	0.0262 	0.0254 	1.088 	48.3723    	49.4013    	0.4617 	0.4838 	1.8303 	2.9184 	
49.4865    	0.0262 	0.0254 	1.0885 	49.4108    	49.4865    	0.4613 	0.4834 	1.8299 	2.9185 	
49.5168    	0.0262 	0.0254 	1.0882 	49.4181    	49.5168    	0.4609 	0.483 	1.8304 	2.9186 	
49.5463    	0.0262 	0.0254 	1.088 	49.4371    	49.5463    	0.4605 	0.4827 	1.8306 	2.9186 	
49.5637    	0.0262 	0.0254 	1.0874 	49.4498    	49.5637    	0.4602 	0.4823 	1.8312 	2.9187 	
49.592    	0.0262 	0.0254 	1.0872 	49.4977    	49.592    	0.4598 	0.482 	1.8325 	2.9198 	
49.6902    	0.0262 	0.0254 	1.0878 	49.5827    	49.6902    	0.4594 	0.4816 	1.832 	2.9198 	
49.7036    	0.0262 	0.0254 	1.0876 	49.6143    	49.7036    	0.4591 	0.4812 	1.8323 	2.9199 	
49.7259    	0.0262 	0.0254 	1.0875 	49.6277    	49.7259    	0.4587 	0.4808 	1.8315 	2.919 	
49.7449    	0.0262 	0.0254 	1.0878 	49.6665    	49.7449    	0.4583 	0.4805 	1.8313 	2.9191 	
49.7716    	0.0262 	0.0254 	1.0875 	49.6886    	49.7716    	0.4579 	0.4801 	1.8316 	2.9192 	
49.8015    	0.0262 	0.0254 	1.0874 	49.7052    	49.8015    	0.4576 	0.4797 	1.8327 	2.9202 	
49.8057    	0.0262 	0.0254 	1.0865 	49.7275    	49.8057    	0.4572 	0.4793 	1.8347 	2.9213 	
49.8354    	0.0262 	0.0254 	1.086 	49.7439    	49.8354    	0.4568 	0.479 	1.8362 	2.9223 	
49.8416    	0.0262 	0.0254 	1.0851 	49.7577    	49.8416    	0.4564 	0.4786 	1.8382 	2.9233 	
49.9371    	0.0262 	0.0254 	1.0846 	49.8346    	49.9371    	0.4561 	0.4782 	1.8387 	2.9234 	
50.2757    	0.0262 	0.0254 	1.0845 	49.9613    	50.2757    	0.4559 	0.4781 	1.838 	2.9225 	
50.29    	0.0262 	0.0254 	1.0851 	49.9671    	50.29    	0.4558 	0.4779 	1.8365 	2.9216 	
50.3305    	0.0262 	0.0254 	1.0866 	49.9969    	50.3305    	0.4556 	0.4778 	1.836 	2.9227 	
50.3372    	0.0262 	0.0254 	1.086 	50.0158    	50.3372    	0.4555 	0.4776 	1.8377 	2.9237 	
50.4433    	0.0262 	0.0254 	1.0859 	50.027    	50.4433    	0.4554 	0.4776 	1.8388 	2.9247 	
51.0469    	0.0262 	0.0254 	1.0856 	50.2456    	51.0469    	0.4557 	0.4779 	1.8401 	2.9257 	
51.1228    	0.0262 	0.0254 	1.09 	50.3256    	51.1228    	0.456 	0.4782 	1.8367 	2.9268 	
51.3129    	0.0262 	0.0254 	1.0898 	50.3577    	51.3129    	0.4565 	0.4786 	1.838 	2.9278 	
51.3904    	0.0262 	0.0254 	1.0897 	50.3737    	51.3904    	0.457 	0.4791 	1.839 	2.9288 	
51.588    	0.0261 	0.0254 	1.0896 	50.4513    	51.588    	0.4576 	0.4798 	1.8402 	2.9298 	
51.6091    	0.0261 	0.0254 	1.0906 	50.458    	51.6091    	0.4582 	0.4804 	1.8402 	2.9308 	
51.6169    	0.0261 	0.0254 	1.0903 	50.4935    	51.6169    	0.4588 	0.481 	1.8415 	2.9318 	
51.6191    	0.0261 	0.0253 	1.0893 	50.4996    	51.6191    	0.4595 	0.4816 	1.8425 	2.9319 	
51.6269    	0.0261 	0.0253 	1.0884 	50.5728    	51.6269    	0.46 	0.4821 	1.8435 	2.932 	
51.6827    	0.0261 	0.0253 	1.0899 	50.5975    	51.6827    	0.4606 	0.4827 	1.843 	2.933 	
51.6942    	0.0261 	0.0253 	1.0894 	50.6234    	51.6942    	0.4611 	0.4833 	1.8445 	2.934 	
51.7283    	0.0261 	0.0253 	1.0899 	50.6514    	51.7283    	0.4617 	0.4838 	1.845 	2.935 	
51.781    	0.0261 	0.0253 	1.0894 	50.7222    	51.781    	0.4622 	0.4844 	1.8465 	2.936 	
51.7876    	0.0261 	0.0253 	1.0885 	50.7408    	51.7876    	0.4627 	0.4849 	1.8484 	2.937 	
51.8003    	0.0261 	0.0253 	1.0877 	50.7559    	51.8003    	0.4633 	0.4854 	1.8493 	2.937 	
51.8294    	0.0261 	0.0253 	1.0911 	50.7575    	51.8294    	0.4638 	0.486 	1.845 	2.9362 	
51.9251    	0.0261 	0.0253 	1.0926 	50.8181    	51.9251    	0.4644 	0.4866 	1.8436 	2.9362 	
51.9257    	0.0261 	0.0253 	1.0916 	50.819    	51.9257    	0.465 	0.4871 	1.8446 	2.9363 	
51.977    	0.0261 	0.0253 	1.0919 	50.8208    	51.977    	0.4656 	0.4878 	1.8453 	2.9373 	
51.9818    	0.0261 	0.0253 	1.091 	50.9224    	51.9818    	0.4662 	0.4883 	1.8472 	2.9383 	
52.1665    	0.0261 	0.0253 	1.0915 	50.959    	52.1665    	0.4668 	0.489 	1.8477 	2.9393 	
52.1738    	0.0261 	0.0253 	1.0907 	50.9614    	52.1738    	0.4675 	0.4896 	1.8495 	2.9402 	
52.1791    	0.0261 	0.0253 	1.0906 	50.9785    	52.1791    	0.4682 	0.4903 	1.8506 	2.9412 	
52.5911    	0.0261 	0.0254 	1.0901 	51.116    	52.5911    	0.4691 	0.4912 	1.8511 	2.9413 	
52.5948    	0.0261 	0.0253 	1.0894 	51.1229    	52.5948    	0.47 	0.4921 	1.8519 	2.9413 	
52.6122    	0.0261 	0.0253 	1.0891 	51.1422    	52.6122    	0.4709 	0.493 	1.8513 	2.9405 	
52.6315    	0.0261 	0.0253 	1.0889 	51.1941    	52.6315    	0.4718 	0.4939 	1.8507 	2.9396 	
52.6321    	0.0261 	0.0253 	1.0879 	51.1941    	52.6321    	0.4727 	0.4948 	1.8508 	2.9387 	
52.6453    	0.0261 	0.0253 	1.0874 	51.214    	52.6453    	0.4736 	0.4957 	1.8494 	2.9369 	
52.8045    	0.0261 	0.0254 	1.0876 	52.6539    	52.8045    	0.4733 	0.4953 	1.8503 	2.9379 	
52.8829    	0.0261 	0.0253 	1.0877 	52.7654    	52.8829    	0.4729 	0.495 	1.8493 	2.937 	
52.9333    	0.0261 	0.0253 	1.0876 	52.7978    	52.9333    	0.4726 	0.4947 	1.8495 	2.9371 	
52.9422    	0.0261 	0.0253 	1.0867 	52.8058    	52.9422    	0.4723 	0.4943 	1.8504 	2.9372 	
52.951    	0.0261 	0.0253 	1.0862 	52.808    	52.951    	0.4719 	0.494 	1.85 	2.9363 	
52.9906    	0.0261 	0.0253 	1.0869 	52.8126    	52.9906    	0.4716 	0.4937 	1.8494 	2.9364 	
53.0065    	0.0261 	0.0253 	1.0865 	52.8203    	53.0065    	0.4714 	0.4934 	1.8498 	2.9364 	
53.0426    	0.0261 	0.0253 	1.0865 	52.8296    	53.0426    	0.4711 	0.4932 	1.8499 	2.9365 	
53.0669    	0.0261 	0.0253 	1.086 	52.8355    	53.0669    	0.4708 	0.4929 	1.8514 	2.9375 	
53.0771    	0.0261 	0.0253 	1.0852 	52.8632    	53.0771    	0.4706 	0.4927 	1.8532 	2.9384 	
53.0787    	0.0261 	0.0253 	1.0842 	52.8901    	53.0787    	0.4703 	0.4924 	1.8542 	2.9385 	
53.117    	0.0261 	0.0253 	1.0866 	52.8966    	53.117    	0.4701 	0.4922 	1.8528 	2.9395 	
53.2205    	0.0261 	0.0253 	1.0866 	52.9628    	53.2205    	0.4698 	0.4919 	1.8538 	2.9404 	
53.2261    	0.0261 	0.0253 	1.0857 	52.9893    	53.2261    	0.4696 	0.4917 	1.8557 	2.9414 	
53.2262    	0.026 	0.0253 	1.0847 	53.0117    	53.2262    	0.4694 	0.4914 	1.8567 	2.9414 	
53.2505    	0.026 	0.0253 	1.0854 	53.0126    	53.2505    	0.4692 	0.4912 	1.856 	2.9415 	
53.286    	0.026 	0.0253 	1.0858 	53.0467    	53.286    	0.4689 	0.491 	1.8566 	2.9425 	
53.3442    	0.0261 	0.0253 	1.0857 	53.0555    	53.3442    	0.4687 	0.4908 	1.8577 	2.9434 	
53.4483    	0.0261 	0.0253 	1.0852 	53.1111    	53.4483    	0.4685 	0.4907 	1.8583 	2.9435 	
53.4488    	0.0261 	0.0253 	1.0842 	53.1215    	53.4488    	0.4684 	0.4905 	1.8593 	2.9435 	
53.6007    	0.0261 	0.0254 	1.0839 	53.1412    	53.6007    	0.4684 	0.4905 	1.8606 	2.9445 	
53.6213    	0.0261 	0.0254 	1.0839 	53.1587    	53.6213    	0.4683 	0.4905 	1.8615 	2.9455 	
53.6835    	0.0261 	0.0253 	1.0835 	53.2551    	53.6835    	0.4683 	0.4904 	1.8611 	2.9446 	
53.697    	0.0261 	0.0253 	1.0832 	53.2835    	53.697    	0.4682 	0.4903 	1.8605 	2.9437 	
53.7472    	0.0261 	0.0253 	1.0844 	53.3074    	53.7472    	0.4682 	0.4903 	1.8602 	2.9447 	
53.9637    	0.0261 	0.0254 	1.0839 	53.5103    	53.9637    	0.4681 	0.4903 	1.8608 	2.9447 	
53.9904    	0.0261 	0.0254 	1.0835 	53.5388    	53.9904    	0.4681 	0.4902 	1.8613 	2.9448 	
54.0161    	0.0261 	0.0254 	1.0831 	53.54    	54.0161    	0.4681 	0.4902 	1.8608 	2.9439 	
54.0233    	0.0261 	0.0254 	1.0823 	53.544    	54.0233    	0.4681 	0.4902 	1.8607 	2.9431 	
54.0998    	0.0261 	0.0254 	1.084 	53.5491    	54.0998    	0.4681 	0.4903 	1.86 	2.944 	
54.2114    	0.0262 	0.0254 	1.0838 	53.6328    	54.2114    	0.4681 	0.4903 	1.8612 	2.945 	
54.224    	0.0262 	0.0254 	1.0829 	53.6395    	54.224    	0.4682 	0.4904 	1.8629 	2.9459 	
54.234    	0.0261 	0.0254 	1.0821 	53.6482    	54.234    	0.4683 	0.4905 	1.8639 	2.946 	
54.2536    	0.0262 	0.0254 	1.0815 	53.649    	54.2536    	0.4684 	0.4906 	1.8636 	2.9451 	
54.3162    	0.0261 	0.0254 	1.0813 	53.6685    	54.3162    	0.4686 	0.4907 	1.8647 	2.9461 	
54.605    	0.0261 	0.0253 	1.0804 	53.7999    	54.605    	0.4689 	0.491 	1.8666 	2.947 	
54.6712    	0.0261 	0.0253 	1.0801 	53.8041    	54.6712    	0.4692 	0.4914 	1.8678 	2.948 	
54.8285    	0.0261 	0.0254 	1.0797 	53.9066    	54.8285    	0.4695 	0.4918 	1.8692 	2.9489 	
54.8343    	0.0261 	0.0254 	1.0788 	53.9186    	54.8343    	0.4699 	0.4921 	1.871 	2.9499 	
54.8683    	0.0261 	0.0254 	1.0784 	53.9577    	54.8683    	0.4703 	0.4925 	1.8715 	2.9499 	
54.872    	0.0261 	0.0254 	1.0776 	53.9994    	54.872    	0.4707 	0.4928 	1.8714 	2.9491 	
54.8739    	0.0261 	0.0254 	1.0767 	54.0375    	54.8739    	0.471 	0.4931 	1.8715 	2.9482 	
54.9178    	0.0261 	0.0254 	1.0763 	54.0576    	54.9178    	0.4713 	0.4935 	1.871 	2.9474 	
54.9372    	0.0261 	0.0254 	1.0756 	54.0584    	54.9372    	0.4716 	0.4938 	1.8709 	2.9465 	
54.9501    	0.0261 	0.0254 	1.0748 	54.0777    	54.9501    	0.472 	0.4942 	1.8699 	2.9448 	
54.9697    	0.0261 	0.0254 	1.0747 	54.965    	54.9697    	0.4716 	0.4937 	1.8683 	2.9431 	
54.9827    	0.0261 	0.0253 	1.0746 	54.9699    	54.9827    	0.4711 	0.4933 	1.8667 	2.9413 	
54.9981    	0.0261 	0.0253 	1.0767 	54.9825    	54.9981    	0.4707 	0.4929 	1.8629 	2.9396 	
55.0176    	0.0261 	0.0253 	1.0762 	54.9968    	55.0176    	0.4703 	0.4925 	1.8616 	2.9379 	
55.0412    	0.0261 	0.0253 	1.077 	55.0012    	55.0412    	0.4699 	0.4921 	1.8591 	2.9362 	
55.0735    	0.0261 	0.0253 	1.0779 	55.0388    	55.0735    	0.4695 	0.4916 	1.8583 	2.9362 	
55.0808    	0.0261 	0.0253 	1.0774 	55.0504    	55.0808    	0.4691 	0.4912 	1.8589 	2.9363 	
55.1312    	0.0261 	0.0253 	1.0793 	55.0537    	55.1312    	0.4687 	0.4909 	1.8579 	2.9372 	
55.1356    	0.0261 	0.0253 	1.0784 	55.0668    	55.1356    	0.4683 	0.4905 	1.8597 	2.9382 	
55.1557    	0.0261 	0.0253 	1.0779 	55.0826    	55.1557    	0.468 	0.4901 	1.8611 	2.9391 	
55.1785    	0.0261 	0.0253 	1.0778 	55.1175    	55.1785    	0.4676 	0.4898 	1.8613 	2.9392 	
55.2305    	0.0261 	0.0253 	1.0775 	55.1192    	55.2305    	0.4672 	0.4894 	1.8617 	2.9392 	
55.2582    	0.0261 	0.0253 	1.0769 	55.1347    	55.2582    	0.4669 	0.4891 	1.8623 	2.9393 	
55.299    	0.0261 	0.0254 	1.0778 	55.1738    	55.299    	0.4666 	0.4888 	1.8615 	2.9393 	
55.3003    	0.0261 	0.0253 	1.0769 	55.1976    	55.3003    	0.4663 	0.4884 	1.8625 	2.9394 	
55.3073    	0.0261 	0.0253 	1.0761 	55.2714    	55.3073    	0.4659 	0.488 	1.8624 	2.9385 	
55.313    	0.0261 	0.0253 	1.0752 	55.285    	55.313    	0.4655 	0.4876 	1.8624 	2.9377 	
55.3606    	0.0261 	0.0253 	1.0759 	55.3048    	55.3606    	0.4651 	0.4873 	1.8601 	2.936 	
55.3957    	0.0261 	0.0253 	1.0756 	55.3489    	55.3957    	0.4647 	0.4869 	1.8595 	2.9352 	
55.4058    	0.0261 	0.0253 	1.0749 	55.3749    	55.4058    	0.4643 	0.4865 	1.8595 	2.9344 	
55.4157    	0.0261 	0.0253 	1.0741 	55.383    	55.4157    	0.4639 	0.4861 	1.8585 	2.9327 	
55.4897    	0.0261 	0.0253 	1.0751 	55.4292    	55.4897    	0.4635 	0.4857 	1.8576 	2.9328 	
55.4971    	0.0261 	0.0253 	1.0744 	55.4445    	55.4971    	0.4631 	0.4853 	1.8583 	2.9328 	
55.5619    	0.0261 	0.0254 	1.0761 	55.4657    	55.5619    	0.4628 	0.485 	1.8576 	2.9337 	
55.5844    	0.0261 	0.0254 	1.076 	55.4736    	55.5844    	0.4624 	0.4847 	1.8586 	2.9347 	
55.6066    	0.0261 	0.0254 	1.0761 	55.5008    	55.6066    	0.4621 	0.4843 	1.8595 	2.9356 	
55.6071    	0.0261 	0.0253 	1.0752 	55.5118    	55.6071    	0.4618 	0.484 	1.8613 	2.9365 	
55.6116    	0.0261 	0.0253 	1.0743 	55.5457    	55.6116    	0.4614 	0.4836 	1.8622 	2.9366 	
55.6354    	0.0261 	0.0253 	1.0737 	55.5671    	55.6354    	0.4611 	0.4833 	1.8629 	2.9366 	
55.6356    	0.0261 	0.0253 	1.0728 	55.5902    	55.6356    	0.4607 	0.4829 	1.863 	2.9358 	
55.6483    	0.026 	0.0253 	1.072 	55.6095    	55.6483    	0.4603 	0.4825 	1.862 	2.9341 	
55.6895    	0.026 	0.0253 	1.0716 	55.6704    	55.6895    	0.4599 	0.4821 	1.8608 	2.9325 	
55.7029    	0.0261 	0.0253 	1.0707 	55.7026    	55.7029    	0.4596 	0.4817 	1.86 	2.9308 	
55.8437    	0.0261 	0.0253 	1.0705 	55.7893    	55.8437    	0.4592 	0.4813 	1.8586 	2.9291 	
56.0185    	0.0262 	0.0254 	1.0709 	55.8728    	56.0185    	0.4588 	0.481 	1.8583 	2.9292 	
56.023    	0.0261 	0.0254 	1.07 	55.8762    	56.023    	0.4585 	0.4807 	1.8592 	2.9293 	
56.0257    	0.0261 	0.0253 	1.0692 	55.8814    	56.0257    	0.4583 	0.4805 	1.8593 	2.9285 	
56.0393    	0.0261 	0.0253 	1.0685 	55.9892    	56.0393    	0.4579 	0.4801 	1.8583 	2.9268 	
56.0733    	0.0262 	0.0253 	1.0678 	56.0511    	56.0733    	0.4575 	0.4797 	1.8598 	2.9277 	
56.082    	0.0261 	0.0253 	1.067 	56.0595    	56.082    	0.4571 	0.4793 	1.8616 	2.9286 	
56.0934    	0.0261 	0.0253 	1.0663 	56.0635    	56.0934    	0.4568 	0.4789 	1.8624 	2.9287 	
56.1108    	0.0261 	0.0253 	1.0656 	56.068    	56.1108    	0.4564 	0.4785 	1.8623 	2.9279 	
56.1204    	0.0261 	0.0253 	1.0648 	56.0695    	56.1204    	0.456 	0.4782 	1.8614 	2.9263 	
56.1376    	0.0261 	0.0253 	1.0639 	56.1355    	56.1376    	0.4556 	0.4778 	1.8606 	2.9246 	
56.2368    	0.0261 	0.0253 	1.0637 	56.2027    	56.2368    	0.4553 	0.4774 	1.8592 	2.923 	
56.2384    	0.0261 	0.0253 	1.0628 	56.2092    	56.2384    	0.4549 	0.477 	1.8585 	2.9213 	
56.2997    	0.0261 	0.0253 	1.0639 	56.2521    	56.2997    	0.4545 	0.4766 	1.8566 	2.9205 	
56.443    	0.0261 	0.0253 	1.0643 	56.3059    	56.443    	0.4542 	0.4763 	1.8563 	2.9206 	
56.6557    	0.0262 	0.0253 	1.0638 	56.6413    	56.6557    	0.4538 	0.476 	1.8552 	2.919 	
56.6895    	0.0262 	0.0253 	1.0653 	56.6424    	56.6895    	0.4534 	0.4756 	1.8536 	2.919 	
56.7061    	0.0262 	0.0253 	1.0657 	56.6736    	56.7061    	0.4531 	0.4752 	1.8542 	2.92 	
56.7094    	0.0262 	0.0253 	1.0651 	56.6803    	56.7094    	0.4527 	0.4748 	1.8557 	2.9209 	
56.713    	0.0262 	0.0253 	1.0645 	56.6843    	56.713    	0.4523 	0.4745 	1.8564 	2.9209 	
56.721    	0.0262 	0.0253 	1.0637 	56.6958    	56.721    	0.452 	0.4741 	1.8564 	2.9202 	
56.745    	0.0262 	0.0253 	1.0632 	56.7059    	56.745    	0.4516 	0.4737 	1.8561 	2.9194 	
56.9281    	0.0262 	0.0253 	1.0629 	56.7818    	56.9281    	0.4513 	0.4734 	1.8565 	2.9194 	
56.9364    	0.0262 	0.0253 	1.0621 	56.7822    	56.9364    	0.4511 	0.4732 	1.8573 	2.9195 	
56.9812    	0.0262 	0.0253 	1.0632 	56.8187    	56.9812    	0.4508 	0.4729 	1.8563 	2.9196 	
56.9995    	0.0262 	0.0253 	1.063 	56.8233    	56.9995    	0.4505 	0.4726 	1.8566 	2.9196 	
57.0047    	0.0262 	0.0253 	1.0623 	56.8274    	57.0047    	0.4503 	0.4724 	1.8574 	2.9197 	
57.0182    	0.0262 	0.0253 	1.0618 	56.8291    	57.0182    	0.4501 	0.4722 	1.8571 	2.9189 	
57.0574    	0.0262 	0.0253 	1.0626 	56.8659    	57.0574    	0.4498 	0.4719 	1.8563 	2.919 	
57.0647    	0.0261 	0.0253 	1.0624 	56.9146    	57.0647    	0.4495 	0.4716 	1.8566 	2.9191 	
57.1085    	0.0262 	0.0253 	1.0622 	56.9614    	57.1085    	0.4493 	0.4714 	1.8568 	2.9191 	
57.1628    	0.0262 	0.0253 	1.0625 	56.9861    	57.1628    	0.449 	0.4711 	1.8575 	2.9201 	
57.2423    	0.0262 	0.0253 	1.0621 	57.0373    	57.2423    	0.4488 	0.4709 	1.8588 	2.921 	
57.3179    	0.0262 	0.0253 	1.0624 	57.0693    	57.3179    	0.4486 	0.4707 	1.8594 	2.9219 	
57.4567    	0.0261 	0.0253 	1.0615 	57.1554    	57.4567    	0.4485 	0.4706 	1.8612 	2.9228 	
57.4666    	0.0261 	0.0253 	1.0609 	57.1629    	57.4666    	0.4483 	0.4704 	1.8628 	2.9237 	
57.684    	0.0261 	0.0253 	1.061 	57.2119    	57.684    	0.4483 	0.4704 	1.8636 	2.9246 	
57.8153    	0.0261 	0.0253 	1.0609 	57.2597    	57.8153    	0.4484 	0.4705 	1.8645 	2.9255 	
57.8394    	0.0261 	0.0253 	1.0606 	57.2604    	57.8394    	0.4485 	0.4706 	1.8658 	2.9264 	
58.1272    	0.0261 	0.0253 	1.0614 	57.4035    	58.1272    	0.4487 	0.4708 	1.8659 	2.9273 	
58.1313    	0.0261 	0.0253 	1.061 	57.42    	58.1313    	0.4489 	0.471 	1.8671 	2.9282 	
58.1466    	0.0261 	0.0253 	1.0606 	57.4364    	58.1466    	0.4491 	0.4712 	1.8684 	2.9291 	
58.1708    	0.0261 	0.0253 	1.0607 	57.4429    	58.1708    	0.4493 	0.4714 	1.8692 	2.93 	
58.2919    	0.0261 	0.0252 	1.0601 	57.4552    	58.2919    	0.4496 	0.4717 	1.8698 	2.93 	
58.3185    	0.0261 	0.0252 	1.0598 	57.4935    	58.3185    	0.4499 	0.472 	1.8702 	2.9301 	
58.3443    	0.0261 	0.0252 	1.0599 	57.4957    	58.3443    	0.4502 	0.4723 	1.8702 	2.9301 	
58.3552    	0.026 	0.0252 	1.0594 	57.5    	58.3552    	0.4505 	0.4726 	1.8707 	2.9302 	
58.382    	0.026 	0.0252 	1.0597 	57.5015    	58.382    	0.4509 	0.473 	1.8713 	2.9311 	
58.4755    	0.026 	0.0252 	1.0596 	57.5592    	58.4755    	0.4512 	0.4734 	1.8723 	2.932 	
58.4857    	0.026 	0.0252 	1.0591 	57.6112    	58.4857    	0.4516 	0.4737 	1.8737 	2.9328 	
58.8041    	0.026 	0.0252 	1.059 	57.7431    	58.8041    	0.4521 	0.4742 	1.8738 	2.9329 	
58.9928    	0.026 	0.0252 	1.0582 	57.8046    	58.9928    	0.4527 	0.4748 	1.8747 	2.933 	
59.043    	0.026 	0.0252 	1.0581 	57.8214    	59.043    	0.4533 	0.4754 	1.8757 	2.9338 	
59.0745    	0.026 	0.0252 	1.0577 	57.8608    	59.0745    	0.4539 	0.476 	1.877 	2.9347 	
59.0806    	0.026 	0.0252 	1.0569 	57.8797    	59.0806    	0.4545 	0.4766 	1.8778 	2.9348 	
59.0967    	0.026 	0.0252 	1.0565 	57.8882    	59.0967    	0.4551 	0.4772 	1.8774 	2.934 	
59.1092    	0.026 	0.0252 	1.056 	57.9405    	59.1092    	0.4557 	0.4778 	1.8772 	2.9332 	
59.1507    	0.026 	0.0252 	1.0573 	57.947    	59.1507    	0.4562 	0.4784 	1.8759 	2.9333 	
59.2623    	0.026 	0.0252 	1.0573 	58.034    	59.2623    	0.4568 	0.479 	1.876 	2.9333 	
59.2672    	0.026 	0.0252 	1.057 	58.0752    	59.2672    	0.4574 	0.4796 	1.8764 	2.9334 	
59.276    	0.026 	0.0252 	1.0566 	58.088    	59.276    	0.458 	0.4801 	1.8768 	2.9334 	
59.2951    	0.026 	0.0252 	1.0562 	58.0937    	59.2951    	0.4586 	0.4807 	1.8772 	2.9335 	
59.3169    	0.026 	0.0252 	1.0559 	58.1279    	59.3169    	0.4592 	0.4813 	1.8776 	2.9336 	
59.3172    	0.026 	0.0252 	1.0551 	58.1348    	59.3172    	0.4598 	0.4819 	1.8777 	2.9328 	
59.3431    	0.026 	0.0252 	1.0547 	58.1612    	59.3431    	0.4604 	0.4825 	1.8773 	2.932 	
59.3997    	0.026 	0.0252 	1.0551 	58.1807    	59.3997    	0.4609 	0.4831 	1.8769 	2.9321 	
59.4277    	0.026 	0.0252 	1.0551 	58.1885    	59.4277    	0.4615 	0.4837 	1.877 	2.9321 	
59.4425    	0.026 	0.0252 	1.0544 	58.2202    	59.4425    	0.4622 	0.4843 	1.8777 	2.9322 	
59.4485    	0.026 	0.0252 	1.0537 	58.224    	59.4485    	0.4628 	0.4849 	1.8785 	2.9323 	
59.4526    	0.026 	0.0251 	1.0529 	58.2247    	59.4526    	0.4634 	0.4855 	1.8785 	2.9315 	
